cost,carbon_tonnes,reliability,gas_used,battery_used,unserved_mw
2718192.0,16648.93,1.0,33977.4,0.0,0.0
3852376.0,23595.8,1.0,48154.7,0.0,0.0
2688032.0,16464.2,1.0,33600.4,0.0,0.0
3066456.0,18782.04,1.0,38330.7,0.0,0.0
4710558.32,23696.57,0.9966,48360.4,0.0,168.3
2868064.0,17566.89,1.0,35850.8,0.0,0.0
7789967.12,32055.41,0.9923,65419.2,0.0,511.3
3802016.0,23287.35,1.0,47525.2,0.0,0.0
3693784.0,22624.43,1.0,46172.3,0.0,0.0
3755312.0,23001.29,1.0,46941.4,0.0,0.0
2240264.0,13721.62,1.0,28003.3,0.0,0.0
2282880.0,13982.64,1.0,28536.0,0.0,0.0
3461608.0,21202.35,1.0,43270.1,0.0,0.0
2574064.0,15766.14,1.0,32175.8,0.0,0.0
2984608.0,18280.72,1.0,37307.6,0.0,0.0
2737384.0,16766.48,1.0,34217.3,0.0,0.0
2880272.0,17641.67,1.0,36003.4,0.0,0.0
1774368.0,10868.0,1.0,22179.6,0.0,0.0
2719528.0,16657.11,1.0,33994.1,0.0,0.0
2285200.0,13996.85,1.0,28565.0,0.0,0.0
2273344.0,13924.23,1.0,28416.8,0.0,0.0
2692464.0,16491.34,1.0,33655.8,0.0,0.0
3422440.0,20962.44,1.0,42780.5,0.0,0.0
2325328.0,14242.63,1.0,29066.6,0.0,0.0
2121392.0,12993.53,1.0,26517.4,0.0,0.0
2851632.0,17466.25,1.0,35645.4,0.0,0.0
3009832.0,18435.22,1.0,37622.9,0.0,0.0
3055384.0,18714.23,1.0,38192.3,0.0,0.0
3533064.0,21640.02,1.0,44163.3,0.0,0.0
4394336.0,26915.31,1.0,54929.2,0.0,0.0
6557500.72,28960.05,0.9939,59102.1,0.0,365.9
2419280.0,14818.09,1.0,30241.0,0.0,0.0
2093936.0,12825.36,1.0,26174.2,0.0,0.0
3097912.0,18974.71,1.0,38723.9,0.0,0.0
3766072.0,23067.19,1.0,47075.9,0.0,0.0
3292608.0,20167.22,1.0,41157.6,0.0,0.0
2051584.0,12565.95,1.0,25644.8,0.0,0.0
3771920.0,23103.01,1.0,47149.0,0.0,0.0
3708320.0,22713.46,1.0,46354.0,0.0,0.0
2383440.0,14598.57,1.0,29793.0,0.0,0.0
2343472.0,14353.77,1.0,29293.4,0.0,0.0
2845104.0,17426.26,1.0,35563.8,0.0,0.0
2635400.0,16141.83,1.0,32942.5,0.0,0.0
5472061.6,33241.36,0.9999,67839.5,0.0,9.0
2140848.0,13112.69,1.0,26760.6,0.0,0.0
1919936.0,11759.61,1.0,23999.2,0.0,0.0
2957216.0,18112.95,1.0,36965.2,0.0,0.0
3083544.0,18886.71,1.0,38544.3,0.0,0.0
2460280.0,15069.22,1.0,30753.5,0.0,0.0
1756096.0,10756.09,1.0,21951.2,0.0,0.0
3444864.0,21099.79,1.0,43060.8,0.0,0.0
2671968.0,16365.8,1.0,33399.6,0.0,0.0
2462072.0,15080.19,1.0,30775.9,0.0,0.0
2454560.0,15034.18,1.0,30682.0,0.0,0.0
4429352.0,27129.78,1.0,55366.9,0.0,0.0
2057888.0,12604.56,1.0,25723.6,0.0,0.0
4415848.0,27047.07,1.0,55198.1,0.0,0.0
2771848.0,16977.57,1.0,34648.1,0.0,0.0
2540880.0,15562.89,1.0,31761.0,0.0,0.0
3159664.0,19352.94,1.0,39495.8,0.0,0.0
2408928.0,14754.68,1.0,30111.6,0.0,0.0
2574272.0,15767.42,1.0,32178.4,0.0,0.0
3239872.0,19844.22,1.0,40498.4,0.0,0.0
3951536.0,24203.16,1.0,49394.2,0.0,0.0
2844712.0,17423.86,1.0,35558.9,0.0,0.0
2389904.0,14638.16,1.0,29873.8,0.0,0.0
3976456.0,24355.79,1.0,49705.7,0.0,0.0
2115880.0,12959.76,1.0,26448.5,0.0,0.0
2955512.0,18102.51,1.0,36943.9,0.0,0.0
1817736.0,11133.63,1.0,22721.7,0.0,0.0
1720216.0,10536.32,1.0,21502.7,0.0,0.0
3251168.0,19913.4,1.0,40639.6,0.0,0.0
2214864.0,13566.04,1.0,27685.8,0.0,0.0
3385080.0,20733.62,1.0,42313.5,0.0,0.0
3403784.0,20848.18,1.0,42547.3,0.0,0.0
3287872.0,20138.22,1.0,41098.4,0.0,0.0
3254992.0,19936.83,1.0,40687.4,0.0,0.0
4022376.0,24637.05,1.0,50279.7,0.0,0.0
1926520.0,11799.93,1.0,24081.5,0.0,0.0
1867344.0,11437.48,1.0,23341.8,0.0,0.0
3066096.0,18779.84,1.0,38326.2,0.0,0.0
2476088.0,15166.04,1.0,30951.1,0.0,0.0
6306579.6,30039.63,0.9955,61305.4,0.0,280.4
1863960.0,11416.75,1.0,23299.5,0.0,0.0
2650808.0,16236.2,1.0,33135.1,0.0,0.0
2398952.0,14693.58,1.0,29986.9,0.0,0.0
3014200.0,18461.97,1.0,37677.5,0.0,0.0
3210640.0,19665.17,1.0,40133.0,0.0,0.0
3692216.0,22614.82,1.0,46152.7,0.0,0.0
3972296.96,22778.0,0.9989,46485.7,0.0,50.7
6906360.8,18697.55,0.9802,38158.3,0.0,770.7
1962864.0,12022.54,1.0,24535.8,0.0,0.0
3452928.0,21149.18,1.0,43161.6,0.0,0.0
3193568.0,19560.6,1.0,39919.6,0.0,0.0
3453056.0,21149.97,1.0,43163.2,0.0,0.0
2158128.0,13218.53,1.0,26976.6,0.0,0.0
3064656.0,18771.02,1.0,38308.2,0.0,0.0
3483608.0,21337.1,1.0,43545.1,0.0,0.0
3254104.0,19931.39,1.0,40676.3,0.0,0.0
2232392.0,13673.4,1.0,27904.9,0.0,0.0
4421432.0,27081.27,1.0,55267.9,0.0,0.0
2362320.0,14469.21,1.0,29529.0,0.0,0.0
2626552.0,16087.63,1.0,32831.9,0.0,0.0
7547682.96,28049.39,0.9898,57243.7,0.0,593.6
2096072.0,12838.44,1.0,26200.9,0.0,0.0
2625936.0,16083.86,1.0,32824.2,0.0,0.0
2189560.0,13411.06,1.0,27369.5,0.0,0.0
3451144.0,21138.26,1.0,43139.3,0.0,0.0
3679904.0,22539.41,1.0,45998.8,0.0,0.0
2800896.0,17155.49,1.0,35011.2,0.0,0.0
4612224.0,28249.87,1.0,57652.8,0.0,0.0
2201632.0,13485.0,1.0,27520.4,0.0,0.0
3091384.0,18934.73,1.0,38642.3,0.0,0.0
1762272.0,10793.92,1.0,22028.4,0.0,0.0
3633160.0,22253.1,1.0,45414.5,0.0,0.0
4089128.0,25045.91,1.0,51114.1,0.0,0.0
3274392.0,20055.65,1.0,40929.9,0.0,0.0
3346776.0,20499.0,1.0,41834.7,0.0,0.0
4523504.0,27706.46,1.0,56543.8,0.0,0.0
2435144.0,14915.26,1.0,30439.3,0.0,0.0
2231288.0,13666.64,1.0,27891.1,0.0,0.0
4523408.0,27705.87,1.0,56542.6,0.0,0.0
3872064.0,23716.39,1.0,48400.8,0.0,0.0
3139680.0,19230.54,1.0,39246.0,0.0,0.0
2862000.0,17529.75,1.0,35775.0,0.0,0.0
3309136.0,20268.46,1.0,41364.2,0.0,0.0
3435248.0,21040.89,1.0,42940.6,0.0,0.0
4342312.0,26596.66,1.0,54278.9,0.0,0.0
2107064.0,12905.77,1.0,26338.3,0.0,0.0
2173464.0,13312.47,1.0,27168.3,0.0,0.0
1833368.0,11229.38,1.0,22917.1,0.0,0.0
4628304.0,28348.36,1.0,57853.8,0.0,0.0
2043464.0,12516.22,1.0,25543.3,0.0,0.0
2790368.0,17091.0,1.0,34879.6,0.0,0.0
2490936.0,15256.98,1.0,31136.7,0.0,0.0
3385056.0,20733.47,1.0,42313.2,0.0,0.0
2589128.0,15858.41,1.0,32364.1,0.0,0.0
2877016.0,17621.72,1.0,35962.7,0.0,0.0
2704624.0,16565.82,1.0,33807.8,0.0,0.0
2374248.0,14542.27,1.0,29678.1,0.0,0.0
2153648.0,13191.09,1.0,26920.6,0.0,0.0
4414856.0,27040.99,1.0,55185.7,0.0,0.0
1826576.0,11187.78,1.0,22832.2,0.0,0.0
4402976.0,26968.23,1.0,55037.2,0.0,0.0
5358132.24,25890.51,0.9958,52837.8,0.0,226.2
2133720.0,13069.03,1.0,26671.5,0.0,0.0
5473976.0,33528.1,1.0,68424.7,0.0,0.0
4105632.0,25147.0,1.0,51320.4,0.0,0.0
6858620.4,22422.22,0.9863,45759.6,0.0,639.6
4584554.32,27509.36,0.9997,56141.6,0.0,18.6
2053632.0,12578.5,1.0,25670.4,0.0,0.0
3078696.0,18857.01,1.0,38483.7,0.0,0.0
2706416.0,16576.8,1.0,33830.2,0.0,0.0
2830048.0,17334.04,1.0,35375.6,0.0,0.0
3194728.0,19567.71,1.0,39934.1,0.0,0.0
2946880.0,18049.64,1.0,36836.0,0.0,0.0
2794944.0,17119.03,1.0,34936.8,0.0,0.0
2853840.0,17479.77,1.0,35673.0,0.0,0.0
4597888.0,28162.06,1.0,57473.6,0.0,0.0
2800704.0,17154.31,1.0,35008.8,0.0,0.0
2194872.0,13443.59,1.0,27435.9,0.0,0.0
7674692.0,28874.43,0.9902,58927.4,0.0,592.1
2801344.0,17158.23,1.0,35016.8,0.0,0.0
3150600.0,19297.42,1.0,39382.5,0.0,0.0
3243472.0,19866.27,1.0,40543.4,0.0,0.0
4651432.0,28490.02,1.0,58142.9,0.0,0.0
3760624.0,23033.82,1.0,47007.8,0.0,0.0
3749640.0,22966.54,1.0,46870.5,0.0,0.0
2079880.0,12739.26,1.0,25998.5,0.0,0.0
3311721.44,18987.88,0.9989,38750.8,0.0,42.3
2510472.0,15376.64,1.0,31380.9,0.0,0.0
4379152.0,26822.31,1.0,54739.4,0.0,0.0
2461104.0,15074.26,1.0,30763.8,0.0,0.0
1904928.0,11667.68,1.0,23811.6,0.0,0.0
5282864.0,32357.54,1.0,66035.8,0.0,0.0
3322536.0,20350.53,1.0,41531.7,0.0,0.0
1987168.0,12171.4,1.0,24839.6,0.0,0.0
3587256.0,21971.94,1.0,44840.7,0.0,0.0
2606568.0,15965.23,1.0,32582.1,0.0,0.0
3000608.0,18378.72,1.0,37507.6,0.0,0.0
3115512.0,19082.51,1.0,38943.9,0.0,0.0
5604128.0,34325.28,1.0,70051.6,0.0,0.0
2306816.0,14129.25,1.0,28835.2,0.0,0.0
3335928.0,20432.56,1.0,41699.1,0.0,0.0
3029904.0,18558.16,1.0,37873.8,0.0,0.0
2883120.0,17659.11,1.0,36039.0,0.0,0.0
3647576.0,22341.4,1.0,45594.7,0.0,0.0
2479520.0,15187.06,1.0,30994.0,0.0,0.0
3344712.0,20486.36,1.0,41808.9,0.0,0.0
4022704.0,24639.06,1.0,50283.8,0.0,0.0
4062784.0,24884.55,1.0,50784.8,0.0,0.0
3500432.0,21440.15,1.0,43755.4,0.0,0.0
1721872.0,10546.47,1.0,21523.4,0.0,0.0
2366080.0,14492.24,1.0,29576.0,0.0,0.0
4277663.04,17150.63,0.9917,35001.3,0.0,295.5
2968456.0,18181.79,1.0,37105.7,0.0,0.0
2307384.0,14132.73,1.0,28842.3,0.0,0.0
3419192.0,20942.55,1.0,42739.9,0.0,0.0
4606328.0,28213.76,1.0,57579.1,0.0,0.0
2842008.0,17407.3,1.0,35525.1,0.0,0.0
3240432.0,19847.65,1.0,40505.4,0.0,0.0
3378704.0,20694.56,1.0,42233.8,0.0,0.0
3133136.0,19190.46,1.0,39164.2,0.0,0.0
4747960.0,29081.26,1.0,59349.5,0.0,0.0
1564656.0,9583.52,1.0,19558.2,0.0,0.0
2406992.0,14742.83,1.0,30087.4,0.0,0.0
4214072.0,25811.19,1.0,52675.9,0.0,0.0
2131864.0,13057.67,1.0,26648.3,0.0,0.0
2742752.0,16799.36,1.0,34284.4,0.0,0.0
2211552.0,13545.76,1.0,27644.4,0.0,0.0
4522888.0,27702.69,1.0,56536.1,0.0,0.0
2830944.0,17339.53,1.0,35386.8,0.0,0.0
3572928.0,21884.18,1.0,44661.6,0.0,0.0
2277464.0,13949.47,1.0,28468.3,0.0,0.0
2202664.0,13491.32,1.0,27533.3,0.0,0.0
3340720.0,20461.91,1.0,41759.0,0.0,0.0
2772536.0,16981.78,1.0,34656.7,0.0,0.0
3306320.0,20251.21,1.0,41329.0,0.0,0.0
3174816.0,19445.75,1.0,39685.2,0.0,0.0
3704480.0,22689.94,1.0,46306.0,0.0,0.0
2380240.0,14578.97,1.0,29753.0,0.0,0.0
2820936.0,17278.23,1.0,35261.7,0.0,0.0
2724584.0,16688.08,1.0,34057.3,0.0,0.0
3480928.0,21320.68,1.0,43511.6,0.0,0.0
5071696.0,31064.14,1.0,63396.2,0.0,0.0
4113368.0,25194.38,1.0,51417.1,0.0,0.0
2480776.0,15194.75,1.0,31009.7,0.0,0.0
2534648.0,15524.72,1.0,31683.1,0.0,0.0
3849824.0,23580.17,1.0,48122.8,0.0,0.0
3037264.0,18603.24,1.0,37965.8,0.0,0.0
8477905.68,30126.64,0.9887,61482.9,0.0,711.9
2271024.0,13910.02,1.0,28387.8,0.0,0.0
3707208.0,22706.65,1.0,46340.1,0.0,0.0
4316824.0,26440.55,1.0,53960.3,0.0,0.0
3296184.0,20189.13,1.0,41202.3,0.0,0.0
4497128.0,27544.91,1.0,56214.1,0.0,0.0
2094128.0,12826.53,1.0,26176.6,0.0,0.0
4333408.0,26542.12,1.0,54167.6,0.0,0.0
8511579.76,23836.6,0.9814,48646.1,0.0,924.0
2454368.0,15033.0,1.0,30679.6,0.0,0.0
3764008.0,23054.55,1.0,47050.1,0.0,0.0
1909160.0,11693.6,1.0,23864.5,0.0,0.0
3156296.0,19332.31,1.0,39453.7,0.0,0.0
9258952.72,34196.63,0.9897,69789.0,0.0,735.2
2288920.0,14019.64,1.0,28611.5,0.0,0.0
1963192.0,12024.55,1.0,24539.9,0.0,0.0
4763272.0,29175.04,1.0,59540.9,0.0,0.0
4077256.0,24973.19,1.0,50965.7,0.0,0.0
7911515.28,29319.43,0.9898,59835.6,0.0,624.9
3350136.0,20519.58,1.0,41876.7,0.0,0.0
4461944.0,27329.41,1.0,55774.3,0.0,0.0
2610704.0,15990.56,1.0,32633.8,0.0,0.0
3184496.0,19505.04,1.0,39806.2,0.0,0.0
2803632.0,17172.25,1.0,35045.4,0.0,0.0
3468960.0,21247.38,1.0,43362.0,0.0,0.0
2560216.0,15681.32,1.0,32002.7,0.0,0.0
3875488.0,23737.36,1.0,48443.6,0.0,0.0
4105072.0,25143.57,1.0,51313.4,0.0,0.0
4331096.0,26527.96,1.0,54138.7,0.0,0.0
1643432.0,10066.02,1.0,20542.9,0.0,0.0
3957080.0,24237.12,1.0,49463.5,0.0,0.0
3453704.0,21153.94,1.0,43171.3,0.0,0.0
3647840.0,22343.02,1.0,45598.0,0.0,0.0
4663560.0,28564.31,1.0,58294.5,0.0,0.0
3486120.0,21352.49,1.0,43576.5,0.0,0.0
1720632.0,10538.87,1.0,21507.9,0.0,0.0
1780480.0,10905.44,1.0,22256.0,0.0,0.0
1878472.0,11505.64,1.0,23480.9,0.0,0.0
5107111.52,24397.91,0.9956,49791.6,0.0,224.8
3466768.0,21233.95,1.0,43334.6,0.0,0.0
3186152.0,19515.18,1.0,39826.9,0.0,0.0
2020472.0,12375.39,1.0,25255.9,0.0,0.0
1788296.0,10953.31,1.0,22353.7,0.0,0.0
2885144.0,17671.51,1.0,36064.3,0.0,0.0
2900304.0,17764.36,1.0,36253.8,0.0,0.0
4161968.0,25492.05,1.0,52024.6,0.0,0.0
3117328.0,19093.63,1.0,38966.6,0.0,0.0
2924488.0,17912.49,1.0,36556.1,0.0,0.0
3659776.0,22416.13,1.0,45747.2,0.0,0.0
2469904.0,15128.16,1.0,30873.8,0.0,0.0
1904848.0,11667.19,1.0,23810.6,0.0,0.0
3849672.0,23579.24,1.0,48120.9,0.0,0.0
2891272.0,17709.04,1.0,36140.9,0.0,0.0
3910440.0,23951.44,1.0,48880.5,0.0,0.0
2202592.0,13490.88,1.0,27532.4,0.0,0.0
10627625.44,32762.41,0.9845,66862.1,0.0,1055.7
3093112.0,18945.31,1.0,38663.9,0.0,0.0
1849952.0,11330.96,1.0,23124.4,0.0,0.0
2776552.0,17006.38,1.0,34706.9,0.0,0.0
2596448.0,15903.24,1.0,32455.6,0.0,0.0
4171296.0,25549.19,1.0,52141.2,0.0,0.0
4349270.16,22602.97,0.9972,46128.5,0.0,131.8
3516664.0,21539.57,1.0,43958.3,0.0,0.0
2227208.0,13641.65,1.0,27840.1,0.0,0.0
3459720.0,21190.78,1.0,43246.5,0.0,0.0
2372760.0,14533.16,1.0,29659.5,0.0,0.0
2269800.0,13902.53,1.0,28372.5,0.0,0.0
2211496.0,13545.41,1.0,27643.7,0.0,0.0
3701488.0,22671.61,1.0,46268.6,0.0,0.0
2780784.0,17032.3,1.0,34759.8,0.0,0.0
3179664.0,19475.44,1.0,39745.8,0.0,0.0
3002800.0,18392.15,1.0,37535.0,0.0,0.0
2609304.0,15981.99,1.0,32616.3,0.0,0.0
3547672.0,21729.49,1.0,44345.9,0.0,0.0
2858112.0,17505.94,1.0,35726.4,0.0,0.0
3254240.0,19932.22,1.0,40678.0,0.0,0.0
2979592.0,18250.0,1.0,37244.9,0.0,0.0
2161712.0,13240.49,1.0,27021.4,0.0,0.0
3086080.0,18902.24,1.0,38576.0,0.0,0.0
2338872.0,14325.59,1.0,29235.9,0.0,0.0
3284008.0,20114.55,1.0,41050.1,0.0,0.0
3027032.0,18540.57,1.0,37837.9,0.0,0.0
3812920.0,23354.13,1.0,47661.5,0.0,0.0
4105576.0,25146.65,1.0,51319.7,0.0,0.0
4584848.0,28082.19,1.0,57310.6,0.0,0.0
4677160.0,28647.6,1.0,58464.5,0.0,0.0
6327985.36,27502.45,0.9936,56127.4,0.0,367.6
2605528.0,15958.86,1.0,32569.1,0.0,0.0
9299753.76,31002.38,0.9869,63270.2,0.0,847.6
2082272.0,12753.92,1.0,26028.4,0.0,0.0
3288904.0,20144.54,1.0,41111.3,0.0,0.0
2401400.0,14708.58,1.0,30017.5,0.0,0.0
3417560.0,20932.56,1.0,42719.5,0.0,0.0
2442344.0,14959.36,1.0,30529.3,0.0,0.0
2212520.0,13551.68,1.0,27656.5,0.0,0.0
3468216.0,21242.82,1.0,43352.7,0.0,0.0
3037184.0,18602.75,1.0,37964.8,0.0,0.0
3344992.0,20488.08,1.0,41812.4,0.0,0.0
3067392.0,18787.78,1.0,38342.4,0.0,0.0
3513568.0,21520.6,1.0,43919.6,0.0,0.0
2539240.0,15552.84,1.0,31740.5,0.0,0.0
4226936.0,25889.98,1.0,52836.7,0.0,0.0
2145496.0,13141.16,1.0,26818.7,0.0,0.0
2362600.0,14470.92,1.0,29532.5,0.0,0.0
2919072.0,17879.32,1.0,36488.4,0.0,0.0
2554880.0,15648.64,1.0,31936.0,0.0,0.0
2759648.0,16902.84,1.0,34495.6,0.0,0.0
3575264.0,21898.49,1.0,44690.8,0.0,0.0
4308664.0,26390.57,1.0,53858.3,0.0,0.0
2110216.0,12925.07,1.0,26377.7,0.0,0.0
8718234.4,31856.95,0.9894,65014.2,0.0,703.4
3888352.0,23816.16,1.0,48604.4,0.0,0.0
3142008.0,19244.8,1.0,39275.1,0.0,0.0
2412768.0,14778.2,1.0,30159.6,0.0,0.0
6392066.88,26923.95,0.9929,54946.8,0.0,399.3
6276992.88,23179.59,0.9897,47305.3,0.0,498.5
2126376.0,13024.05,1.0,26579.7,0.0,0.0
4040256.0,24746.57,1.0,50503.2,0.0,0.0
7276704.56,25587.89,0.9884,52220.2,0.0,619.8
3219592.0,19720.0,1.0,40244.9,0.0,0.0
4488944.0,27494.78,1.0,56111.8,0.0,0.0
3821656.0,23407.64,1.0,47770.7,0.0,0.0
2029280.0,12429.34,1.0,25366.0,0.0,0.0
2583344.0,15822.98,1.0,32291.8,0.0,0.0
4337400.0,26566.58,1.0,54217.5,0.0,0.0
2570448.0,15743.99,1.0,32130.6,0.0,0.0
4412992.0,27029.58,1.0,55162.4,0.0,0.0
3001512.0,18384.26,1.0,37518.9,0.0,0.0
1603168.0,9819.4,1.0,20039.6,0.0,0.0
1742168.0,10670.78,1.0,21777.1,0.0,0.0
2576872.0,15783.34,1.0,32210.9,0.0,0.0
5823478.72,31172.57,0.9977,63617.5,0.0,146.8
5576843.28,21597.81,0.9909,44077.2,0.0,410.1
6963300.32,24269.21,0.9881,49529.0,0.0,600.2
4321629.04,20897.39,0.9958,42647.7,0.0,182.0
2937392.0,17991.53,1.0,36717.4,0.0,0.0
2430000.0,14883.75,1.0,30375.0,0.0,0.0
4164832.0,25509.6,1.0,52060.4,0.0,0.0
2732784.0,16738.3,1.0,34159.8,0.0,0.0
2997528.0,18359.86,1.0,37469.1,0.0,0.0
7032466.32,28856.32,0.9923,58890.5,0.0,464.2
3475160.0,21285.35,1.0,43439.5,0.0,0.0
3148976.0,19287.48,1.0,39362.2,0.0,0.0
3002304.0,18389.11,1.0,37528.8,0.0,0.0
4734488.0,28998.74,1.0,59181.1,0.0,0.0
2529816.0,15495.12,1.0,31622.7,0.0,0.0
2920032.0,17885.2,1.0,36500.4,0.0,0.0
9199476.64,27176.73,0.9832,55462.7,0.0,952.5
2988352.0,18303.66,1.0,37354.4,0.0,0.0
3710928.0,22729.43,1.0,46386.6,0.0,0.0
2186672.0,13393.37,1.0,27333.4,0.0,0.0
2810632.0,17215.12,1.0,35132.9,0.0,0.0
2874024.0,17603.4,1.0,35925.3,0.0,0.0
2590640.0,15867.67,1.0,32383.0,0.0,0.0
1479104.0,9059.51,1.0,18488.8,0.0,0.0
3462944.0,21210.53,1.0,43286.8,0.0,0.0
3133560.0,19193.06,1.0,39169.5,0.0,0.0
3001448.0,18383.87,1.0,37518.1,0.0,0.0
3850848.0,23586.44,1.0,48135.6,0.0,0.0
3421179.84,18003.95,0.9974,36742.7,0.0,96.4
2987872.0,18300.72,1.0,37348.4,0.0,0.0
2340424.0,14335.1,1.0,29255.3,0.0,0.0
3091080.0,18932.87,1.0,38638.5,0.0,0.0
4453240.0,27276.1,1.0,55665.5,0.0,0.0
2154056.0,13193.59,1.0,26925.7,0.0,0.0
3770544.0,23094.58,1.0,47131.8,0.0,0.0
1860456.0,11395.29,1.0,23255.7,0.0,0.0
4557856.0,27916.87,1.0,56973.2,0.0,0.0
4397168.0,26932.65,1.0,54964.6,0.0,0.0
2540008.0,15557.55,1.0,31750.1,0.0,0.0
3129696.0,19169.39,1.0,39121.2,0.0,0.0
1981896.0,12139.11,1.0,24773.7,0.0,0.0
6099217.68,26851.68,0.9939,54799.3,0.0,343.1
7668380.88,33297.4,0.9936,67953.9,0.0,446.4
5341479.68,27268.25,0.9969,55649.5,0.0,177.9
2209048.0,13530.42,1.0,27613.1,0.0,0.0
7098303.84,27660.77,0.991,56450.5,0.0,516.5
3486320.0,21353.71,1.0,43579.0,0.0,0.0
4547224.0,27851.75,1.0,56840.3,0.0,0.0
2209688.0,13534.34,1.0,27621.1,0.0,0.0
7782093.12,27950.91,0.9889,57042.7,0.0,643.7
2307464.0,14133.22,1.0,28843.3,0.0,0.0
2021664.0,12382.69,1.0,25270.8,0.0,0.0
8352466.08,32608.56,0.9911,66548.1,0.0,605.7
3262928.0,19985.43,1.0,40786.6,0.0,0.0
2770800.0,16971.15,1.0,34635.0,0.0,0.0
3007488.0,18420.86,1.0,37593.6,0.0,0.0
7483131.52,23641.59,0.9853,48248.1,0.0,724.7
4626752.0,28338.86,1.0,57834.4,0.0,0.0
3554936.0,21773.98,1.0,44436.7,0.0,0.0
2411064.0,14767.77,1.0,30138.3,0.0,0.0
5114192.0,31324.43,1.0,63927.4,0.0,0.0
4591280.0,28121.59,1.0,57391.0,0.0,0.0
1916672.0,11739.62,1.0,23958.4,0.0,0.0
7998730.24,35270.02,0.9939,71979.6,0.0,448.1
2098000.0,12850.25,1.0,26225.0,0.0,0.0
5266048.0,32254.54,1.0,65825.6,0.0,0.0
3776016.0,23128.1,1.0,47200.2,0.0,0.0
3048720.0,18673.41,1.0,38109.0,0.0,0.0
9455725.44,29581.09,0.985,60369.6,0.0,925.2
6308665.84,23395.39,0.9898,47745.7,0.0,497.8
4278304.0,26204.61,1.0,53478.8,0.0,0.0
5020208.0,30748.77,1.0,62752.6,0.0,0.0
3063520.0,18764.06,1.0,38294.0,0.0,0.0
4669794.96,26335.08,0.9986,53745.1,0.0,74.0
4291400.0,26284.83,1.0,53642.5,0.0,0.0
3804192.0,23300.68,1.0,47552.4,0.0,0.0
4227248.0,25891.89,1.0,52840.6,0.0,0.0
2900320.0,17764.46,1.0,36254.0,0.0,0.0
4067248.0,24911.89,1.0,50840.6,0.0,0.0
3829520.0,23455.81,1.0,47869.0,0.0,0.0
3436656.0,21049.52,1.0,42958.2,0.0,0.0
1946832.0,11924.35,1.0,24335.4,0.0,0.0
2940296.0,18009.31,1.0,36753.7,0.0,0.0
2298720.0,14079.66,1.0,28734.0,0.0,0.0
2648849.2,15078.52,0.9988,30772.5,0.0,37.4
4861952.0,29779.46,1.0,60774.4,0.0,0.0
2977464.0,18236.97,1.0,37218.3,0.0,0.0
2184816.0,13382.0,1.0,27310.2,0.0,0.0
5578063.92,33484.97,0.9997,68336.7,0.0,22.2
2860136.0,17518.33,1.0,35751.7,0.0,0.0
2137560.0,13092.56,1.0,26719.5,0.0,0.0
2103712.0,12885.24,1.0,26296.4,0.0,0.0
3216216.0,19699.32,1.0,40202.7,0.0,0.0
3564352.0,21831.66,1.0,44554.4,0.0,0.0
2968592.0,18182.63,1.0,37107.4,0.0,0.0
2771312.0,16974.29,1.0,34641.4,0.0,0.0
2277640.0,13950.55,1.0,28470.5,0.0,0.0
2960952.0,18135.83,1.0,37011.9,0.0,0.0
3036696.0,18599.76,1.0,37958.7,0.0,0.0
3818128.0,23386.03,1.0,47726.6,0.0,0.0
1571048.0,9622.67,1.0,19638.1,0.0,0.0
3426736.0,20988.76,1.0,42834.2,0.0,0.0
3109464.0,19045.47,1.0,38868.3,0.0,0.0
2683440.0,16436.07,1.0,33543.0,0.0,0.0
4480120.0,27440.74,1.0,56001.5,0.0,0.0
2768240.0,16955.47,1.0,34603.0,0.0,0.0
1891816.0,11587.37,1.0,23647.7,0.0,0.0
1903472.0,11658.77,1.0,23793.4,0.0,0.0
2651688.0,16241.59,1.0,33146.1,0.0,0.0
4174704.0,25570.06,1.0,52183.8,0.0,0.0
2822600.0,17288.42,1.0,35282.5,0.0,0.0
2316056.0,14185.84,1.0,28950.7,0.0,0.0
2212152.0,13549.43,1.0,27651.9,0.0,0.0
7835936.8,29989.45,0.9906,61203.0,0.0,587.9
2760824.0,16910.05,1.0,34510.3,0.0,0.0
3447528.0,21116.11,1.0,43094.1,0.0,0.0
2453672.0,15028.74,1.0,30670.9,0.0,0.0
3826448.0,23436.99,1.0,47830.6,0.0,0.0
4009680.0,24559.29,1.0,50121.0,0.0,0.0
4588368.0,28103.75,1.0,57354.6,0.0,0.0
4410120.0,27011.99,1.0,55126.5,0.0,0.0
3325112.0,20366.31,1.0,41563.9,0.0,0.0
2314776.0,14178.0,1.0,28934.7,0.0,0.0
4548176.0,27857.58,1.0,56852.2,0.0,0.0
2554112.0,15643.94,1.0,31926.4,0.0,0.0
2500320.0,15314.46,1.0,31254.0,0.0,0.0
4312881.36,20390.68,0.9954,41613.6,0.0,196.8
3225840.0,19758.27,1.0,40323.0,0.0,0.0
3324768.0,20364.2,1.0,41559.6,0.0,0.0
2910952.0,17829.58,1.0,36386.9,0.0,0.0
2697792.0,16523.98,1.0,33722.4,0.0,0.0
1981688.0,12137.84,1.0,24771.1,0.0,0.0
2495184.0,15283.0,1.0,31189.8,0.0,0.0
2960488.0,18132.99,1.0,37006.1,0.0,0.0
3592440.0,22003.69,1.0,44905.5,0.0,0.0
2599944.0,15924.66,1.0,32499.3,0.0,0.0
