datetime,demand_mw,solar_mw,wind_mw
2021-07-10 07:00:00,51149.86,751.17,4444.85
2021-07-10 08:00:00,58752.68,2353.61,3657.27
2021-07-10 09:00:00,61868.37,2532.4,4538.53
2021-07-10 10:00:00,62738.98,3302.79,4260.78
2021-07-10 11:00:00,64453.61,4074.75,2094.78
2021-07-10 12:00:00,67776.71,4758.08,3125.89
2021-07-10 13:00:00,62760.43,4990.65,2489.47
2021-07-10 14:00:00,63043.86,5205.42,2320.33
2021-07-10 15:00:00,62570.82,4338.17,2926.57
2021-07-10 16:00:00,58321.41,3731.11,2905.67
2021-07-10 17:00:00,53736.47,3338.8,2101.63
2021-07-10 18:00:00,51393.31,2254.65,3541.65
2021-07-10 19:00:00,47290.02,1002.01,2305.39
2021-07-10 20:00:00,41165.45,0.0,3341.86
2021-07-10 21:00:00,51447.89,0.0,3803.11
2021-07-10 22:00:00,46926.89,210.07,5873.38
2021-07-10 23:00:00,49820.01,0.0,4862.54
2021-07-11 00:00:00,46814.73,27.01,5167.2
2021-07-11 01:00:00,46388.98,504.87,4530.05
2021-07-11 02:00:00,49526.23,0.0,6709.27
2021-07-11 03:00:00,49177.15,0.0,5470.09
2021-07-11 04:00:00,48965.79,0.0,5108.65
2021-07-11 05:00:00,46011.43,0.0,5478.68
2021-07-11 06:00:00,50095.01,0.0,5107.08
2021-07-11 07:00:00,54844.06,978.39,4505.57
2021-07-11 08:00:00,57071.91,1840.79,4150.29
2021-07-11 09:00:00,61547.72,3570.65,3706.74
2021-07-11 10:00:00,63287.24,3593.81,3361.19
2021-07-11 11:00:00,67486.9,3448.06,3101.45
2021-07-11 12:00:00,67545.88,4412.53,2624.02
2021-07-11 13:00:00,66303.44,4888.4,3009.97
2021-07-11 14:00:00,62417.7,4637.61,2495.93
2021-07-11 15:00:00,62576.18,4604.3,2090.0
2021-07-11 16:00:00,58013.73,3088.6,4202.23
2021-07-11 17:00:00,52987.3,3102.25,2862.39
2021-07-11 18:00:00,48109.14,1726.41,4067.93
2021-07-11 19:00:00,47000.15,1610.34,3453.36
2021-07-11 20:00:00,41813.83,0.0,3601.35
2021-07-11 21:00:00,51808.85,25.2,3679.41
2021-07-11 22:00:00,52001.95,51.0,4704.94
2021-07-11 23:00:00,51744.01,0.0,5339.87
2021-07-12 00:00:00,51265.22,391.99,5871.64
2021-07-12 01:00:00,47350.83,68.89,4621.27
2021-07-12 02:00:00,49131.28,82.34,5572.42
2021-07-12 03:00:00,50412.55,0.0,6589.16
2021-07-12 04:00:00,50517.14,0.0,5469.15
2021-07-12 05:00:00,50089.43,456.26,5473.2
2021-07-12 06:00:00,49813.95,5.44,6248.95
2021-07-12 07:00:00,53165.93,1015.77,5754.79
2021-07-12 08:00:00,58078.42,2338.99,3977.11
2021-07-12 09:00:00,60865.32,3316.27,3739.42
2021-07-12 10:00:00,63587.56,3677.05,3173.07
2021-07-12 11:00:00,64765.22,4182.42,3441.72
2021-07-12 12:00:00,68377.55,4951.62,2597.06
2021-07-12 13:00:00,65710.36,4806.9,3788.02
2021-07-12 14:00:00,65153.18,4576.46,3131.98
2021-07-12 15:00:00,62447.63,3870.31,2797.88
2021-07-12 16:00:00,60440.29,3537.84,2809.72
2021-07-12 17:00:00,53393.39,2176.78,2890.56
2021-07-12 18:00:00,50097.92,1844.13,2417.93
2021-07-12 19:00:00,43694.37,1253.88,4597.23
2021-07-12 20:00:00,43783.96,0.0,4279.34
2021-07-12 21:00:00,52490.56,0.0,3868.04
2021-07-12 22:00:00,52477.43,287.78,4465.06
2021-07-12 23:00:00,48582.85,139.28,5217.53
2021-07-13 00:00:00,49689.71,0.0,5182.56
2021-07-13 01:00:00,45980.42,0.0,5266.92
2021-07-13 02:00:00,48149.08,0.0,4656.15
2021-07-13 03:00:00,44793.61,0.0,5339.69
2021-07-13 04:00:00,47677.27,396.76,5032.86
2021-07-13 05:00:00,51774.63,487.15,4232.09
2021-07-13 06:00:00,49720.98,0.0,3423.46
2021-07-13 07:00:00,51229.57,1254.35,6079.6
2021-07-13 08:00:00,59438.63,2089.59,4503.05
2021-07-13 09:00:00,64263.64,3507.69,3785.76
2021-07-13 10:00:00,60259.92,2960.9,4553.01
2021-07-13 11:00:00,65425.37,4192.44,2333.26
2021-07-13 12:00:00,64717.18,4388.46,3229.89
2021-07-13 13:00:00,64792.61,4281.04,2402.36
2021-07-13 14:00:00,66034.88,4550.54,3094.5
2021-07-13 15:00:00,59616.87,3251.32,2363.58
2021-07-13 16:00:00,56253.98,3695.06,4698.64
2021-07-13 17:00:00,55081.22,3684.0,3214.36
2021-07-13 18:00:00,48420.89,2096.87,4173.57
2021-07-13 19:00:00,48572.67,849.27,3559.56
2021-07-13 20:00:00,38722.89,247.4,4691.89
2021-07-13 21:00:00,53755.89,0.0,4353.94
2021-07-13 22:00:00,51957.94,24.34,4623.08
2021-07-13 23:00:00,48415.91,298.79,5309.81
2021-07-14 00:00:00,45802.92,0.0,5009.2
2021-07-14 01:00:00,49229.17,44.42,5007.64
2021-07-14 02:00:00,48703.97,0.0,6067.47
2021-07-14 03:00:00,49163.1,0.0,5727.77
2021-07-14 04:00:00,51261.05,0.0,5780.77
2021-07-14 05:00:00,49097.5,128.1,5000.79
2021-07-14 06:00:00,49753.29,332.35,4599.63
2021-07-14 07:00:00,51436.99,631.56,4157.48
2021-07-14 08:00:00,58885.39,1565.14,4329.51
2021-07-14 09:00:00,62347.76,2980.16,3899.56
2021-07-14 10:00:00,64203.56,3612.4,3619.0
2021-07-14 11:00:00,65130.57,4796.46,3887.5
2021-07-14 12:00:00,70538.09,4315.42,3048.98
2021-07-14 13:00:00,63112.25,4336.45,4009.41
2021-07-14 14:00:00,62920.24,5040.29,2090.0
2021-07-14 15:00:00,59338.6,4023.46,2634.68
2021-07-14 16:00:00,59475.36,3715.49,2472.82
2021-07-14 17:00:00,53589.95,2759.44,2319.47
2021-07-14 18:00:00,47956.36,2295.26,2090.0
2021-07-14 19:00:00,48190.7,916.1,2938.41
2021-07-14 20:00:00,42627.14,445.56,4424.13
2021-07-14 21:00:00,54587.58,326.06,3101.0
2021-07-14 22:00:00,50267.22,0.0,5243.03
2021-07-14 23:00:00,48038.52,253.62,5181.39
2021-07-15 00:00:00,46020.35,0.0,5929.89
2021-07-15 01:00:00,46507.0,37.46,4915.41
2021-07-15 02:00:00,47668.12,0.0,5060.63
2021-07-15 03:00:00,46834.79,85.88,5073.11
2021-07-15 04:00:00,47434.78,0.0,5483.6
2021-07-15 05:00:00,50922.99,451.96,4949.38
2021-07-15 06:00:00,53425.25,0.0,5803.73
2021-07-15 07:00:00,52530.87,754.73,4405.28
2021-07-15 08:00:00,57719.4,2155.06,4902.98
2021-07-15 09:00:00,59535.67,2549.89,3574.33
2021-07-15 10:00:00,63659.46,3506.71,3177.46
2021-07-15 11:00:00,65995.36,4792.5,3093.66
2021-07-15 12:00:00,65292.6,4619.31,2759.73
2021-07-15 13:00:00,66714.21,4350.33,3962.96
2021-07-15 14:00:00,64480.49,4265.41,2365.06
2021-07-15 15:00:00,60310.0,4525.55,2090.0
2021-07-15 16:00:00,56611.51,3401.26,2708.86
2021-07-15 17:00:00,53341.93,2399.42,2623.8
2021-07-15 18:00:00,49375.5,1792.64,3507.08
2021-07-15 19:00:00,46934.39,992.49,3534.82
2021-07-15 20:00:00,37405.67,0.0,4350.46
2021-07-15 21:00:00,52922.06,0.0,5490.92
2021-07-15 22:00:00,54480.85,140.27,5184.4
2021-07-15 23:00:00,44722.09,0.0,4570.15
2021-07-16 00:00:00,47147.74,0.0,3615.84
2021-07-16 01:00:00,48597.71,163.1,6337.98
2021-07-16 02:00:00,46814.27,0.0,3914.05
2021-07-16 03:00:00,48035.18,270.33,5204.51
2021-07-16 04:00:00,52752.16,0.0,5610.24
2021-07-16 05:00:00,46770.74,86.17,4189.25
2021-07-16 06:00:00,50803.35,217.33,5961.44
2021-07-16 07:00:00,51993.98,1061.07,5183.13
2021-07-16 08:00:00,58609.91,1715.43,3059.11
2021-07-16 09:00:00,61859.37,2792.34,3778.11
2021-07-16 10:00:00,65235.0,3545.38,2950.42
2021-07-16 11:00:00,62033.46,3762.48,4827.2
2021-07-16 12:00:00,67373.92,4494.41,2981.37
2021-07-16 13:00:00,65064.77,4902.11,2565.03
2021-07-16 14:00:00,64898.35,4333.29,3878.28
2021-07-16 15:00:00,62570.96,4474.83,2314.02
2021-07-16 16:00:00,59718.45,3465.08,2780.21
2021-07-16 17:00:00,56773.01,2525.26,2981.34
2021-07-16 18:00:00,50343.1,2131.02,2819.9
2021-07-16 19:00:00,49034.73,624.42,4266.72
2021-07-16 20:00:00,43482.69,570.27,2789.0
2021-07-16 21:00:00,52120.35,447.58,2991.89
2021-07-16 22:00:00,48314.89,0.0,4609.49
2021-07-16 23:00:00,51594.78,0.0,4479.9
2021-07-17 00:00:00,48133.0,140.88,5403.35
2021-07-17 01:00:00,47582.49,0.0,4818.69
2021-07-17 02:00:00,50789.72,56.12,5320.74
2021-07-17 03:00:00,50576.3,0.0,5428.5
2021-07-17 04:00:00,49141.93,0.0,5574.72
2021-07-17 05:00:00,48886.48,0.0,5478.15
2021-07-17 06:00:00,47163.66,49.68,5963.09
2021-07-17 07:00:00,53324.08,658.24,4761.82
2021-07-17 08:00:00,56316.26,2147.1,4399.17
2021-07-17 09:00:00,64312.42,3177.98,4020.46
2021-07-17 10:00:00,65147.99,3429.59,3757.03
2021-07-17 11:00:00,64859.49,4318.08,4246.4
2021-07-17 12:00:00,67510.49,4700.31,3639.83
2021-07-17 13:00:00,66502.34,4195.71,3875.94
2021-07-17 14:00:00,67107.84,4353.57,2487.94
2021-07-17 15:00:00,62337.18,4253.39,2539.74
2021-07-17 16:00:00,55563.76,3639.27,3041.22
2021-07-17 17:00:00,55136.4,2933.87,2692.69
2021-07-17 18:00:00,51343.89,1988.5,2807.06
2021-07-17 19:00:00,44954.28,485.9,3277.26
2021-07-17 20:00:00,42534.76,101.93,4649.06
2021-07-17 21:00:00,53210.89,146.19,4587.95
2021-07-17 22:00:00,55423.66,43.43,3861.45
2021-07-17 23:00:00,50255.05,559.72,4644.48
2021-07-18 00:00:00,49086.45,368.62,5742.08
2021-07-18 01:00:00,48128.87,0.0,5313.43
2021-07-18 02:00:00,49058.71,272.47,5707.37
2021-07-18 03:00:00,47879.76,166.61,6072.44
2021-07-18 04:00:00,49577.26,0.0,5398.16
2021-07-18 05:00:00,50930.4,0.0,4106.29
2021-07-18 06:00:00,52269.24,153.42,5495.88
2021-07-18 07:00:00,51891.65,1227.62,4996.79
2021-07-18 08:00:00,54962.02,2389.54,4577.26
2021-07-18 09:00:00,60521.89,2706.36,2897.77
2021-07-18 10:00:00,64927.9,3614.42,3615.29
2021-07-18 11:00:00,67811.35,3659.51,3024.09
2021-07-18 12:00:00,64542.91,4325.51,3122.43
2021-07-18 13:00:00,66284.1,4418.45,2325.19
2021-07-18 14:00:00,66894.71,5132.64,2792.77
2021-07-18 15:00:00,59872.64,4517.3,2090.0
2021-07-18 16:00:00,57211.21,3327.03,2090.0
2021-07-18 17:00:00,53325.88,2560.5,2859.19
2021-07-18 18:00:00,49603.61,1775.86,2859.64
2021-07-18 19:00:00,44863.93,1249.31,3293.09
2021-07-18 20:00:00,42780.04,175.74,4074.66
2021-07-18 21:00:00,56182.37,0.0,3822.99
2021-07-18 22:00:00,54380.45,0.0,2792.98
2021-07-18 23:00:00,48363.44,40.48,3261.38
2021-07-19 00:00:00,49973.59,0.0,5322.71
2021-07-19 01:00:00,47496.1,0.0,4713.34
2021-07-19 02:00:00,46550.08,325.7,5411.75
2021-07-19 03:00:00,47624.24,0.0,6267.29
2021-07-19 04:00:00,51529.52,355.42,5795.74
2021-07-19 05:00:00,49746.02,0.0,5208.15
2021-07-19 06:00:00,48323.74,0.0,5759.8
2021-07-19 07:00:00,52577.43,1361.7,5354.79
2021-07-19 08:00:00,58815.9,2139.41,4107.39
2021-07-19 09:00:00,64578.97,2823.06,4283.04
2021-07-19 10:00:00,62691.56,3244.43,4013.56
2021-07-19 11:00:00,65901.6,3823.93,2514.96
2021-07-19 12:00:00,63787.06,4752.92,2710.23
2021-07-19 13:00:00,64900.04,4942.18,2174.83
2021-07-19 14:00:00,62551.31,4163.45,3674.33
2021-07-19 15:00:00,64822.93,4286.21,3124.19
2021-07-19 16:00:00,56769.17,4107.98,2864.11
2021-07-19 17:00:00,55365.52,2778.46,2687.3
2021-07-19 18:00:00,52548.17,2117.47,3949.01
2021-07-19 19:00:00,45739.05,748.41,3028.01
2021-07-19 20:00:00,41480.91,0.0,3062.71
2021-07-19 21:00:00,55846.8,0.0,4184.8
2021-07-19 22:00:00,51739.55,0.0,5347.06
2021-07-19 23:00:00,46717.92,78.49,4973.41
2021-07-20 00:00:00,47474.84,0.0,5642.29
2021-07-20 01:00:00,49241.19,0.0,5774.1
2021-07-20 02:00:00,48908.07,0.0,4981.72
2021-07-20 03:00:00,50612.5,92.82,5204.77
2021-07-20 04:00:00,47348.7,0.0,5227.39
2021-07-20 05:00:00,47701.59,0.0,6033.62
2021-07-20 06:00:00,51301.83,0.0,5201.59
2021-07-20 07:00:00,52205.89,920.9,4613.45
2021-07-20 08:00:00,57043.7,2549.51,4207.34
2021-07-20 09:00:00,59779.97,2571.4,4723.53
2021-07-20 10:00:00,60886.11,3282.52,4591.08
2021-07-20 11:00:00,65949.25,4103.94,4653.5
2021-07-20 12:00:00,66516.35,4166.07,2905.47
2021-07-20 13:00:00,63466.3,4867.91,3189.64
2021-07-20 14:00:00,65883.84,4742.42,2451.92
2021-07-20 15:00:00,59534.29,4030.85,2127.51
2021-07-20 16:00:00,58110.73,3850.93,2599.56
2021-07-20 17:00:00,54099.91,2772.02,3326.54
2021-07-20 18:00:00,48352.68,1289.69,3357.24
2021-07-20 19:00:00,47057.56,1133.28,2990.08
2021-07-20 20:00:00,39252.55,148.35,3807.87
2021-07-20 21:00:00,53457.82,546.74,3529.18
2021-07-20 22:00:00,54401.58,9.54,3370.19
2021-07-20 23:00:00,48406.21,287.85,4601.27
2021-07-21 00:00:00,44917.9,0.0,4600.22
2021-07-21 01:00:00,48788.13,232.02,4710.33
2021-07-21 02:00:00,46962.78,226.99,4973.11
2021-07-21 03:00:00,46615.71,0.0,5748.86
2021-07-21 04:00:00,49450.44,0.0,5491.46
2021-07-21 05:00:00,51973.16,0.0,4173.05
2021-07-21 06:00:00,50373.83,0.0,4688.51
2021-07-21 07:00:00,55003.67,1247.48,3490.37
2021-07-21 08:00:00,56639.13,2636.75,4816.97
2021-07-21 09:00:00,62451.83,3141.79,4103.28
2021-07-21 10:00:00,65293.93,3713.87,4042.57
2021-07-21 11:00:00,64930.45,4083.17,3017.72
2021-07-21 12:00:00,66095.99,4011.95,2597.17
2021-07-21 13:00:00,65001.91,4191.57,2538.96
2021-07-21 14:00:00,63564.83,4483.17,3267.21
2021-07-21 15:00:00,60400.03,4432.08,3211.6
2021-07-21 16:00:00,58721.17,3544.54,2889.13
2021-07-21 17:00:00,55966.61,3156.99,3642.94
2021-07-21 18:00:00,49629.08,2107.98,3877.68
2021-07-21 19:00:00,44156.77,900.19,3380.36
2021-07-21 20:00:00,42914.85,274.55,3580.63
2021-07-21 21:00:00,50968.75,73.86,3542.05
2021-07-21 22:00:00,48524.63,0.0,4662.75
2021-07-21 23:00:00,51178.65,11.67,4942.16
2021-07-22 00:00:00,49701.71,0.0,5421.85
2021-07-22 01:00:00,47882.01,169.82,5049.01
2021-07-22 02:00:00,46760.94,42.15,6472.8
2021-07-22 03:00:00,50113.23,0.0,4727.88
2021-07-22 04:00:00,45866.24,394.83,4910.23
2021-07-22 05:00:00,48638.4,396.36,4370.76
2021-07-22 06:00:00,52240.77,0.0,4420.59
2021-07-22 07:00:00,53384.69,775.16,5075.33
2021-07-22 08:00:00,56647.17,1360.65,4330.41
2021-07-22 09:00:00,58793.06,2840.66,3376.93
2021-07-22 10:00:00,62981.47,3539.99,3588.19
2021-07-22 11:00:00,65960.85,4220.38,2672.82
2021-07-22 12:00:00,65957.0,3347.14,3217.08
2021-07-22 13:00:00,64968.61,4162.72,3028.75
2021-07-22 14:00:00,65970.75,4203.18,2128.25
2021-07-22 15:00:00,61531.89,3615.61,2249.73
2021-07-22 16:00:00,60014.13,3503.87,2090.0
2021-07-22 17:00:00,50595.34,2827.99,3356.75
2021-07-22 18:00:00,46642.97,2069.06,3866.88
2021-07-22 19:00:00,48677.6,1091.31,3671.67
2021-07-22 20:00:00,37455.84,629.93,3370.38
2021-07-22 21:00:00,52004.0,0.0,4996.21
2021-07-22 22:00:00,55181.0,37.62,5061.6
2021-07-22 23:00:00,48806.55,0.0,5696.88
2021-07-23 00:00:00,46452.67,460.66,5884.59
2021-07-23 01:00:00,49008.13,548.69,6674.04
2021-07-23 02:00:00,47917.79,0.0,4360.13
2021-07-23 03:00:00,52604.02,0.0,6208.85
2021-07-23 04:00:00,47559.7,461.48,5058.62
2021-07-23 05:00:00,47079.23,0.0,5015.56
2021-07-23 06:00:00,50628.03,0.0,5482.08
2021-07-23 07:00:00,53306.08,788.54,4456.67
2021-07-23 08:00:00,61494.69,1994.14,3268.75
2021-07-23 09:00:00,60298.47,2797.57,5193.02
2021-07-23 10:00:00,65711.55,3195.08,5163.57
2021-07-23 11:00:00,65453.99,4374.51,2671.76
2021-07-23 12:00:00,61756.23,3906.48,2090.0
2021-07-23 13:00:00,69311.84,4504.7,2282.15
2021-07-23 14:00:00,64674.62,4385.81,3065.44
2021-07-23 15:00:00,63412.0,3913.63,2115.84
2021-07-23 16:00:00,59303.8,3712.3,2753.32
2021-07-23 17:00:00,57749.52,2637.16,2297.02
2021-07-23 18:00:00,50307.25,1724.11,3363.42
2021-07-23 19:00:00,43780.04,868.0,4499.27
2021-07-23 20:00:00,40565.52,0.0,4414.96
2021-07-23 21:00:00,51792.37,0.0,4431.72
2021-07-23 22:00:00,52895.65,366.14,4010.68
2021-07-23 23:00:00,49801.59,0.0,4443.41
2021-07-24 00:00:00,49738.29,0.0,5268.6
2021-07-24 01:00:00,48182.91,0.0,5910.33
2021-07-24 02:00:00,49241.74,0.0,5641.08
2021-07-24 03:00:00,47172.24,329.12,4656.49
2021-07-24 04:00:00,48252.3,108.61,5507.24
2021-07-24 05:00:00,50597.65,0.0,6321.83
2021-07-24 06:00:00,50499.95,407.92,5626.22
2021-07-24 07:00:00,53809.02,598.83,4465.11
2021-07-24 08:00:00,60675.02,2334.46,4083.95
2021-07-24 09:00:00,56161.89,2693.55,3910.14
2021-07-24 10:00:00,63410.31,3616.18,4235.53
2021-07-24 11:00:00,67292.61,4118.21,2281.81
2021-07-24 12:00:00,65458.76,5002.8,3288.37
2021-07-24 13:00:00,66172.15,4530.3,3084.07
2021-07-24 14:00:00,59570.29,4239.72,2668.15
2021-07-24 15:00:00,63541.53,3998.8,2090.0
2021-07-24 16:00:00,58587.97,3216.47,2090.0
2021-07-24 17:00:00,52328.44,2920.11,3590.1
2021-07-24 18:00:00,50423.96,2108.44,3347.66
2021-07-24 19:00:00,45461.85,1193.17,2090.0
2021-07-24 20:00:00,41495.53,0.0,4407.55
2021-07-24 21:00:00,53419.37,9.28,3179.72
2021-07-24 22:00:00,53036.81,188.2,4789.88
2021-07-24 23:00:00,47265.34,0.0,4937.41
2021-07-25 00:00:00,46322.41,130.47,3801.85
2021-07-25 01:00:00,47025.29,539.03,5590.94
2021-07-25 02:00:00,48533.46,595.57,4069.54
2021-07-25 03:00:00,47096.04,0.0,6035.19
2021-07-25 04:00:00,50470.14,0.0,6069.89
2021-07-25 05:00:00,48498.36,363.49,4707.67
2021-07-25 06:00:00,49332.73,0.0,5732.02
2021-07-25 07:00:00,52888.92,967.27,5104.25
2021-07-25 08:00:00,58795.27,2176.95,4579.52
2021-07-25 09:00:00,60481.99,2641.0,4095.54
2021-07-25 10:00:00,64309.16,3399.11,3718.95
2021-07-25 11:00:00,62779.02,4168.16,3468.78
2021-07-25 12:00:00,67876.29,4293.73,2090.0
2021-07-25 13:00:00,64864.87,4344.12,3278.76
2021-07-25 14:00:00,60133.4,4306.03,2997.36
2021-07-25 15:00:00,60044.16,3990.34,2263.87
2021-07-25 16:00:00,56500.57,3320.74,2262.74
2021-07-25 17:00:00,55060.44,2525.43,2291.27
2021-07-25 18:00:00,52736.96,2199.09,2090.0
2021-07-25 19:00:00,43902.87,1052.74,3554.36
2021-07-25 20:00:00,38612.69,347.57,4202.56
2021-07-25 21:00:00,54551.67,407.02,4351.51
2021-07-25 22:00:00,52013.96,467.3,5113.58
2021-07-25 23:00:00,47214.07,189.96,4401.6
2021-07-26 00:00:00,48479.98,142.98,4265.55
2021-07-26 01:00:00,47683.54,79.58,5062.58
2021-07-26 02:00:00,48799.71,241.77,5449.78
2021-07-26 03:00:00,48967.88,415.03,5801.09
2021-07-26 04:00:00,49255.44,0.0,5870.75
2021-07-26 05:00:00,49818.6,385.12,5352.48
2021-07-26 06:00:00,46285.41,0.0,5537.03
2021-07-26 07:00:00,52803.57,1106.85,4866.08
2021-07-26 08:00:00,57513.49,1873.79,3931.19
2021-07-26 09:00:00,61206.44,2558.83,3854.56
2021-07-26 10:00:00,63277.33,3360.54,4258.71
2021-07-26 11:00:00,65276.45,4258.11,4280.99
2021-07-26 12:00:00,67611.82,4435.67,3256.3
2021-07-26 13:00:00,67067.72,4412.09,3422.22
2021-07-26 14:00:00,64965.29,4167.38,3225.2
2021-07-26 15:00:00,61399.51,3919.16,2352.93
2021-07-26 16:00:00,58112.64,3727.49,3221.06
2021-07-26 17:00:00,54466.03,2914.07,3594.49
2021-07-26 18:00:00,49284.75,1568.07,3840.88
2021-07-26 19:00:00,44325.86,768.71,2280.56
2021-07-26 20:00:00,42323.88,0.0,3255.25
2021-07-26 21:00:00,54743.07,216.58,3686.89
2021-07-26 22:00:00,50965.04,0.0,4121.38
2021-07-26 23:00:00,49207.97,0.0,4651.02
2021-07-27 00:00:00,44936.03,339.89,5399.39
2021-07-27 01:00:00,49330.1,387.13,4826.85
2021-07-27 02:00:00,47588.12,0.0,7349.95
2021-07-27 03:00:00,48294.34,311.62,4771.82
2021-07-27 04:00:00,50687.46,557.28,5429.53
2021-07-27 05:00:00,47404.74,0.0,3985.92
2021-07-27 06:00:00,49486.49,246.29,5071.9
2021-07-27 07:00:00,53318.47,1129.8,5157.82
2021-07-27 08:00:00,54825.97,1920.98,5910.03
2021-07-27 09:00:00,58831.81,2696.53,5241.14
2021-07-27 10:00:00,65847.41,3259.45,3827.43
2021-07-27 11:00:00,65506.27,3709.2,3312.23
2021-07-27 12:00:00,65568.98,4290.36,2609.81
2021-07-27 13:00:00,63212.16,4353.61,3859.28
2021-07-27 14:00:00,64007.86,4157.05,3138.94
2021-07-27 15:00:00,60949.87,4494.04,2635.13
2021-07-27 16:00:00,59074.7,3187.09,2988.35
2021-07-27 17:00:00,54325.09,2705.2,2529.16
2021-07-27 18:00:00,48406.24,1979.04,3436.2
2021-07-27 19:00:00,45050.56,1057.71,3334.04
2021-07-27 20:00:00,41472.92,0.0,3714.54
2021-07-27 21:00:00,58540.72,93.49,4463.27
2021-07-27 22:00:00,51994.96,0.0,5224.83
2021-07-27 23:00:00,48204.68,316.52,4594.88
2021-07-28 00:00:00,45844.55,109.62,4428.78
2021-07-28 01:00:00,48867.02,0.0,5128.73
2021-07-28 02:00:00,45656.12,847.25,4471.42
2021-07-28 03:00:00,48581.26,342.99,6134.63
2021-07-28 04:00:00,50426.38,0.0,6274.45
2021-07-28 05:00:00,50868.43,63.69,5464.48
2021-07-28 06:00:00,49007.63,0.0,5833.88
2021-07-28 07:00:00,56191.9,701.9,4701.47
2021-07-28 08:00:00,57555.64,1875.98,4485.47
2021-07-28 09:00:00,62939.19,2485.68,3566.87
2021-07-28 10:00:00,66085.81,3259.25,2944.65
2021-07-28 11:00:00,64636.84,3816.83,4288.6
2021-07-28 12:00:00,67737.61,4581.55,3549.76
2021-07-28 13:00:00,67213.31,4139.84,2710.07
2021-07-28 14:00:00,62078.05,4174.14,3096.02
2021-07-28 15:00:00,61477.09,4309.29,2090.0
2021-07-28 16:00:00,58714.23,3023.55,2742.07
2021-07-28 17:00:00,55162.52,2645.5,3159.91
2021-07-28 18:00:00,47827.17,1386.66,3391.99
2021-07-28 19:00:00,48418.68,668.32,4088.94
2021-07-28 20:00:00,41373.74,0.0,3023.56
2021-07-28 21:00:00,53712.66,0.0,3286.93
2021-07-28 22:00:00,48157.24,0.0,4563.18
2021-07-28 23:00:00,48717.26,0.0,4914.87
2021-07-29 00:00:00,49444.55,118.24,5017.54
2021-07-29 01:00:00,49573.4,0.0,5183.86
2021-07-29 02:00:00,47871.27,0.0,5210.52
2021-07-29 03:00:00,44828.67,573.65,4948.99
2021-07-29 04:00:00,51748.97,11.43,5801.36
2021-07-29 05:00:00,48344.49,62.38,5709.1
2021-07-29 06:00:00,50750.88,232.43,4869.32
2021-07-29 07:00:00,52965.28,484.39,5106.48
2021-07-29 08:00:00,59762.09,2361.81,4628.89
2021-07-29 09:00:00,59855.18,2188.14,4698.67
2021-07-29 10:00:00,60626.6,3280.08,3566.96
2021-07-29 11:00:00,65385.06,3908.4,3437.67
2021-07-29 12:00:00,61725.27,4222.01,2090.0
2021-07-29 13:00:00,66828.07,4159.54,2090.0
2021-07-29 14:00:00,62394.33,4046.59,3399.31
2021-07-29 15:00:00,61588.79,4001.0,3344.64
2021-07-29 16:00:00,57640.75,3608.52,3095.21
2021-07-29 17:00:00,51514.28,3139.16,2090.0
2021-07-29 18:00:00,51205.95,1421.89,3417.76
2021-07-29 19:00:00,48630.9,898.75,3200.97
2021-07-29 20:00:00,42394.37,0.0,4792.52
2021-07-29 21:00:00,54030.19,0.0,3749.5
2021-07-29 22:00:00,49527.21,0.0,4235.39
2021-07-29 23:00:00,47851.03,0.0,6051.86
2021-07-30 00:00:00,45718.33,43.99,5445.08
2021-07-30 01:00:00,49037.06,0.0,5173.6
2021-07-30 02:00:00,49046.02,79.96,5306.25
2021-07-30 03:00:00,45752.21,0.0,4822.68
2021-07-30 04:00:00,47693.07,9.97,5676.87
2021-07-30 05:00:00,52429.14,0.0,5782.79
2021-07-30 06:00:00,50105.42,388.8,5435.3
2021-07-30 07:00:00,52014.66,441.14,4978.59
2021-07-30 08:00:00,56862.59,1573.97,3684.58
2021-07-30 09:00:00,61524.6,3136.72,3827.86
2021-07-30 10:00:00,64922.38,3335.46,2927.37
2021-07-30 11:00:00,66832.74,3550.67,3367.26
2021-07-30 12:00:00,65458.18,4465.43,2421.67
2021-07-30 13:00:00,66213.64,4053.52,2521.44
2021-07-30 14:00:00,57316.54,4825.14,3014.83
2021-07-30 15:00:00,59853.62,3541.68,2338.12
2021-07-30 16:00:00,59104.19,2798.51,2599.54
2021-07-30 17:00:00,57017.08,2344.22,2876.34
2021-07-30 18:00:00,53520.65,2057.71,3132.11
2021-07-30 19:00:00,46191.4,837.79,4134.07
2021-07-30 20:00:00,40576.78,0.0,3466.21
2021-07-30 21:00:00,51944.13,0.0,3917.61
2021-07-30 22:00:00,53361.87,208.59,4603.09
2021-07-30 23:00:00,48723.48,0.0,3483.13
2021-07-31 00:00:00,47776.19,238.39,5024.31
2021-07-31 01:00:00,46940.13,139.35,5267.75
2021-07-31 02:00:00,51267.57,369.82,6037.06
2021-07-31 03:00:00,49927.52,0.0,5908.14
2021-07-31 04:00:00,49571.35,181.93,5756.92
2021-07-31 05:00:00,50039.3,810.26,5272.04
2021-07-31 06:00:00,51240.1,0.0,5563.7
2021-07-31 07:00:00,55520.7,1062.7,5793.15
2021-07-31 08:00:00,56222.11,1712.76,4572.34
2021-07-31 09:00:00,62820.29,2725.11,4844.32
2021-07-31 10:00:00,62668.86,3007.5,3885.69
