scenario_id,demand_mw,solar_mw,wind_mw,coal_mw,renewable_mw,unserved_pct,risk_label,baseline_cost_inr,optimal_cost_inr,cost_saving_inr,baseline_unserved,optimal_unserved,lng_price,stress_event,crisis_event,baseline_blackout,optimal_blackout,renewable_pct
2298,77814.0,4890.0,2132.0,37256.0,7022.0,35.9,HIGH,1788897554.0,1761024351.0,27873203.0,27959.0,27423.697504192845,11.2,False,False,1,1,9.0
2299,114161.0,443.0,1536.0,35965.0,1979.0,63.3,HIGH,4432835599.0,4426807689.0,6027910.0,72320.0,72187.5519020961,20.64,True,False,1,1,1.7
2300,62989.0,8958.0,2022.0,34263.0,10980.0,12.4,MEDIUM,575577440.0,555499025.0,20078414.0,7787.0,7379.267428204903,15.2,False,False,1,1,17.4
2301,83293.0,8254.0,598.0,37129.0,8852.0,37.0,HIGH,1958291560.0,1929599061.0,28692499.0,30786.0,30237.68947442677,10.8,False,False,1,1,10.6
2302,66432.0,4517.0,6799.0,40205.0,11317.0,11.1,MEDIUM,540464338.0,538070033.0,2394305.0,7387.0,7334.40733619288,20.75,True,False,1,1,17.0
2303,104607.0,7013.0,500.0,36522.0,7513.0,51.6,HIGH,3345628681.0,3314856270.0,30772412.0,53950.0,53369.92702571607,9.8,False,False,1,1,7.2
2304,76422.0,1092.0,7620.0,39672.0,8711.0,32.0,HIGH,1562932142.0,1559397094.0,3535047.0,24426.0,24346.13873635762,22.47,True,False,1,1,11.4
2305,100659.0,1586.0,5632.0,38502.0,7218.0,49.1,HIGH,3077370012.0,3050106919.0,27263094.0,49384.0,48857.78299104155,11.5,False,False,1,1,7.2
2306,64366.0,8278.0,2817.0,35180.0,11095.0,13.6,MEDIUM,636778546.0,615953230.0,20825316.0,8778.0,8356.974072587178,14.8,False,False,1,1,17.2
2307,96538.0,0.0,1508.0,39072.0,1508.0,52.4,HIGH,3151836845.0,3130446229.0,21390616.0,50585.0,50154.70913486695,14.5,False,False,1,1,1.6
2308,78850.0,0.0,5998.0,39189.0,5998.0,33.6,HIGH,1687282003.0,1683442434.0,3839569.0,26461.0,26371.759166911655,23.92,True,False,1,1,7.6
2309,73766.0,473.0,8721.0,37494.0,9194.0,26.0,HIGH,1252035551.0,1245275446.0,6760105.0,19191.0,19041.439295290646,20.75,True,False,1,1,12.5
2310,60879.0,13851.0,3645.0,36536.0,17495.0,0.0,LOW,94028228.0,94028228.0,0.0,0.0,0.0,14.1,False,False,0,0,28.7
2311,129940.0,0.0,3109.0,37685.0,3109.0,64.0,HIGH,5099495548.0,5068723137.0,30772412.0,83144.0,82563.552643546,9.8,False,False,1,1,2.4
2312,75133.0,999.0,4762.0,38862.0,5762.0,32.5,HIGH,1567705013.0,1560393530.0,7311484.0,24402.0,24241.33889847597,20.46,True,False,1,1,7.7
2313,119751.0,22968.0,2882.0,39420.0,25850.0,40.5,HIGH,3029596212.0,3002333119.0,27263094.0,48551.0,48024.77249167194,11.5,False,False,1,1,21.6
2314,88497.0,1553.0,6219.0,39983.0,7772.0,41.6,HIGH,2316023119.0,2307644688.0,8378431.0,36820.0,36636.250239218316,20.19,True,False,1,1,8.8
2315,103225.0,2224.0,4506.0,34897.0,6730.0,53.6,HIGH,3425766957.0,3398503864.0,27263094.0,55316.0,54790.52057956018,11.5,False,False,1,1,6.5
2316,103035.0,6521.0,5395.0,33053.0,11916.0,50.7,HIGH,3235596677.0,3208333583.0,27263094.0,52218.0,51692.27157291273,11.5,False,False,1,1,11.6
2317,106297.0,17595.0,4367.0,38463.0,21962.0,37.5,HIGH,2507036099.0,2479773005.0,27263094.0,39876.0,39349.98743611425,11.5,False,False,1,1,20.7
2318,91248.0,419.0,3718.0,37930.0,4136.0,47.9,HIGH,2733882100.0,2706619007.0,27263094.0,43680.0,43154.42062471756,11.5,False,False,1,1,4.5
2319,88859.0,5893.0,3159.0,39970.0,9052.0,36.1,HIGH,2038625652.0,2031932284.0,6693368.0,32086.0,31919.041839245336,28.09,True,False,1,1,10.2
2320,99389.0,4927.0,5611.0,36501.0,10538.0,50.4,HIGH,3092340303.0,3087700308.0,4639996.0,50060.0,49963.46452575366,16.71,True,False,1,1,10.6
2321,93104.0,17327.0,4969.0,39424.0,22296.0,28.2,HIGH,1672345724.0,1667350841.0,4994883.0,26220.0,26110.857246452084,19.85,True,False,1,1,23.9
2322,59475.0,12796.0,1398.0,39680.0,14194.0,0.0,LOW,90770770.0,90770770.0,0.0,0.0,0.0,14.8,False,False,0,0,23.9
2323,64038.0,0.0,6623.0,36454.0,6623.0,19.4,MEDIUM,856989386.0,762434399.0,94554987.0,12408.0,10741.82417737037,13.8,False,False,1,1,10.3
2324,93827.0,0.0,5538.0,41476.0,5538.0,43.5,HIGH,2570941700.0,2543678606.0,27263094.0,40831.0,40304.72394820368,11.5,False,False,1,1,5.9
2325,89996.0,0.0,3550.0,35302.0,3550.0,48.8,HIGH,2730711569.0,2726488288.0,4223281.0,43941.0,43837.508567592726,27.15,True,False,1,1,3.9
2326,125905.0,1123.0,5670.0,33422.0,6792.0,64.4,HIGH,4943704833.0,4941794008.0,1910825.0,81094.0,81056.38580334249,13.2,False,True,1,1,5.4
2327,66996.0,11781.0,2418.0,37502.0,14199.0,11.5,MEDIUM,576369444.0,553645202.0,22724242.0,7700.0,7247.724155876498,13.8,False,False,1,1,21.2
2328,58023.0,3384.0,10437.0,37262.0,13821.0,0.0,LOW,85796860.0,85796860.0,0.0,0.0,0.0,15.2,False,False,0,0,23.8
2329,52838.0,417.0,10080.0,37296.0,10497.0,0.0,LOW,85534560.0,85534560.0,0.0,0.0,0.0,15.2,False,False,0,0,19.9
2330,88424.0,3255.0,4119.0,39278.0,7374.0,43.5,HIGH,2412973664.0,2265995584.0,146978081.0,38487.0,35965.078638061765,21.12,True,False,1,1,8.3
2331,101080.0,0.0,4402.0,39999.0,4402.0,49.0,HIGH,3093806710.0,3069921394.0,23885316.0,49573.0,49100.966809283505,13.2,False,False,1,1,4.4
2332,79467.0,18867.0,2501.0,35560.0,21369.0,20.0,HIGH,1061366499.0,1032673999.0,28692499.0,15894.0,15345.461453759497,10.8,False,False,1,1,26.9
2333,85320.0,18289.0,3098.0,36343.0,21387.0,24.3,HIGH,1354182287.0,1325489788.0,28692499.0,20744.0,20195.322261756228,10.8,False,False,1,1,25.1
2334,76131.0,0.0,5400.0,38291.0,5400.0,33.5,HIGH,1643761990.0,1619289647.0,24472342.0,25471.0,24989.714647856465,12.9,False,False,1,1,7.1
2335,102168.0,0.0,525.0,40136.0,525.0,54.2,HIGH,3442167034.0,3420776419.0,21390616.0,55379.0,54948.25029688788,14.5,False,False,1,1,0.5
2336,84193.0,11889.0,4307.0,34661.0,16196.0,34.7,HIGH,1847541499.0,1838806074.0,8735425.0,29201.0,29010.50515320552,19.8,True,False,1,1,19.2
2337,63889.0,4005.0,6684.0,35809.0,10689.0,13.0,MEDIUM,608152350.0,586002162.0,22150188.0,8279.0,7835.813180207565,14.1,False,False,1,1,16.7
2338,116050.0,23549.0,1634.0,37797.0,25183.0,40.5,HIGH,2934378975.0,2903606563.0,30772412.0,47054.0,46474.05208291437,9.8,False,False,1,1,21.7
2339,116735.0,2586.0,4188.0,36264.0,6774.0,58.0,HIGH,4169048224.0,4141785130.0,27263094.0,67656.0,67130.44985226596,11.5,False,False,1,1,5.8
2340,132865.0,8702.0,3388.0,40778.0,12090.0,56.4,HIGH,4601668607.0,4596553556.0,5115050.0,74954.0,74836.9093078186,22.81,True,False,1,1,9.1
2341,70954.0,27038.0,3477.0,35718.0,30516.0,0.0,LOW,91830788.0,91830788.0,0.0,0.0,0.0,10.5,False,False,0,0,43.0
2342,83876.0,14801.0,2352.0,37841.0,17153.0,28.8,HIGH,1548136599.0,1542850681.0,5285918.0,24175.0,24056.338648902733,22.01,True,False,1,1,20.5
2343,62285.0,94.0,1869.0,38238.0,1963.0,24.9,HIGH,1043991891.0,1014679774.0,29312116.0,15512.0,14954.303806148364,10.5,False,False,1,1,3.2
2344,76026.0,21821.0,2787.0,38333.0,24608.0,9.6,MEDIUM,550687573.0,521375457.0,29312116.0,7293.0,6735.58850909167,10.5,False,False,1,1,32.4
2345,52108.0,0.0,6323.0,38021.0,6323.0,0.0,LOW,97500344.0,97500344.0,0.0,0.0,0.0,14.8,False,False,0,0,12.1
2346,78395.0,0.0,9215.0,37237.0,9215.0,31.9,HIGH,1600104172.0,1594985630.0,5118541.0,24986.0,24861.158718201434,26.92,True,False,1,1,11.8
2347,91137.0,414.0,2936.0,36872.0,3350.0,49.2,HIGH,2804956519.0,2783565903.0,21390616.0,44879.0,44448.51703543982,14.5,False,False,1,1,3.7
2348,100066.0,0.0,819.0,36940.0,819.0,55.8,HIGH,3457163103.0,3426390692.0,30772412.0,55795.0,55214.40289617324,9.8,False,False,1,1,0.8
2349,71241.0,13944.0,3049.0,37551.0,16992.0,9.2,MEDIUM,509327088.0,489248673.0,20078414.0,6561.0,6153.04523014213,15.2,False,False,1,1,23.9
2350,108160.0,7580.0,3090.0,39997.0,10670.0,48.9,HIGH,3275667054.0,3267046411.0,8620643.0,52877.0,52700.55027276779,15.89,True,False,1,1,9.9
2351,130440.0,26273.0,500.0,38098.0,26773.0,45.3,HIGH,3661868768.0,3634605674.0,27263094.0,59133.0,58606.91024896291,11.5,False,False,1,1,20.5
2352,118979.0,1089.0,4096.0,37482.0,5185.0,58.3,HIGH,4272974596.0,4249089281.0,23885316.0,69319.0,68847.02774759273,13.2,False,False,1,1,4.4
2353,104106.0,21821.0,2686.0,40414.0,24506.0,34.9,HIGH,2272982325.0,2270686925.0,2295400.0,36343.0,36298.709848446095,10.8,False,True,1,1,23.5
2354,66889.0,1548.0,7147.0,36502.0,8696.0,22.5,HIGH,1011891028.0,983198529.0,28692499.0,15034.0,14486.24727724382,10.8,False,False,1,1,13.0
2355,62801.0,11797.0,4870.0,35796.0,16667.0,1.3,LOW,161401304.0,141322889.0,20078414.0,832.0,423.890825932453,15.2,False,False,0,0,26.5
2356,65751.0,20004.0,3881.0,35919.0,23886.0,0.0,LOW,82180470.0,82180470.0,0.0,0.0,0.0,14.1,False,False,0,0,36.3
2357,87968.0,0.0,1421.0,38372.0,1421.0,48.1,HIGH,2653931485.0,2606854493.0,47076992.0,42329.0,41468.1194787271,11.5,False,False,1,1,1.6
2358,117996.0,25188.0,750.0,39886.0,25938.0,38.7,HIGH,2852793462.0,2822021050.0,30772412.0,45613.0,45033.187539529405,9.8,False,False,1,1,22.0
2359,58231.0,18366.0,3632.0,34779.0,21998.0,0.0,LOW,79138880.0,79138880.0,0.0,0.0,0.0,14.1,False,False,0,0,37.8
2360,71028.0,157.0,3026.0,37087.0,3183.0,33.9,HIGH,1555601738.0,1328882903.0,226718835.0,24048.0,20150.370071553432,12.9,False,False,1,1,4.5
2361,76185.0,21654.0,3051.0,36829.0,24705.0,10.9,MEDIUM,607114322.0,579241118.0,27873203.0,8272.0,7736.2911295692575,11.2,False,False,1,1,32.4
2362,116632.0,0.0,5493.0,39665.0,5493.0,59.1,HIGH,4227645118.0,4225464071.0,2181047.0,68950.0,68907.44651341683,11.5,False,True,1,1,4.7
2363,98411.0,0.0,500.0,38212.0,500.0,58.4,HIGH,3541397215.0,3537583165.0,3814049.0,57470.0,57385.3550601526,20.83,True,False,1,1,0.5
2364,110068.0,157.0,6472.0,37422.0,6629.0,54.1,HIGH,3686465362.0,3662580047.0,23885316.0,59550.0,59078.451516417204,13.2,False,False,1,1,6.0
2365,63004.0,16605.0,4187.0,39778.0,20792.0,0.0,LOW,90438900.0,90438900.0,0.0,0.0,0.0,14.1,False,False,0,0,33.0
2366,94295.0,1176.0,4540.0,37723.0,5716.0,45.3,HIGH,2663629324.0,2474317457.0,189311868.0,42679.0,39441.798182547456,21.79,True,False,1,1,6.1
2367,60372.0,14260.0,3247.0,37295.0,17507.0,0.0,LOW,85379790.0,85379790.0,0.0,0.0,0.0,15.2,False,False,0,0,29.0
2368,84172.0,9749.0,5597.0,37780.0,15346.0,30.2,HIGH,1614952324.0,1554283898.0,60668426.0,25387.0,24347.81470024236,21.88,True,False,1,1,18.2
2369,59225.0,486.0,6464.0,38718.0,6950.0,9.9,MEDIUM,470268484.0,447544242.0,22724242.0,5887.0,5434.1728239146,13.8,False,False,1,1,11.7
2370,70283.0,19918.0,2602.0,35602.0,22521.0,3.9,LOW,277256708.0,255106520.0,22150188.0,2769.0,2326.167645840469,14.1,False,False,1,1,32.0
2371,61027.0,2482.0,1105.0,39227.0,3587.0,19.7,MEDIUM,837113378.0,809240175.0,27873203.0,12019.0,11483.205903511964,11.2,False,False,1,1,5.9
2372,76160.0,22995.0,500.0,38929.0,23495.0,8.4,MEDIUM,496873971.0,467561855.0,29312116.0,6361.0,5803.651485627707,10.5,False,False,1,1,30.8
2373,119078.0,6593.0,1174.0,38699.0,7767.0,55.4,HIGH,4075489990.0,4048226897.0,27263094.0,66003.0,65477.11879144805,11.5,False,False,1,1,6.5
2374,113198.0,16693.0,500.0,37583.0,17193.0,46.0,HIGH,3238198422.0,3207426010.0,30772412.0,52123.0,51543.21270358819,9.8,False,False,1,1,15.2
2375,54399.0,1110.0,8330.0,37566.0,9440.0,0.0,LOW,93379954.0,93379954.0,0.0,0.0,0.0,14.8,False,False,0,0,17.4
2376,135457.0,0.0,7934.0,36337.0,7934.0,63.0,HIGH,5231018125.0,5203755032.0,27263094.0,85355.0,84829.01937554216,11.5,False,False,1,1,5.9
2377,119475.0,16081.0,5236.0,38648.0,21317.0,43.9,HIGH,3266175099.0,3242289783.0,23885316.0,52496.0,52024.093124051404,13.2,False,False,1,1,17.8
2378,85931.0,0.0,4640.0,36670.0,4640.0,46.0,HIGH,2483967745.0,2456094542.0,27873203.0,39570.0,39034.06885354911,11.2,False,False,1,1,5.4
2379,56361.0,16848.0,5049.0,36640.0,21896.0,0.0,LOW,83730490.0,83730490.0,0.0,0.0,0.0,15.2,False,False,0,0,38.8
2380,109544.0,4550.0,2160.0,36658.0,6710.0,53.2,HIGH,3609849793.0,3289964477.0,319885316.0,58289.0,52817.706861668514,13.2,False,False,1,1,6.1
2381,78594.0,0.0,4520.0,38365.0,4520.0,37.3,HIGH,1873947059.0,1846073855.0,27873203.0,29329.0,28793.838578773197,11.2,False,False,1,1,5.8
2382,72907.0,14958.0,3969.0,40014.0,18927.0,5.4,LOW,356385975.0,336307561.0,20078414.0,3923.0,3514.506181909456,15.2,False,False,1,1,26.0
2383,102479.0,6013.0,1679.0,34690.0,7691.0,53.2,HIGH,3372765716.0,3341993305.0,30772412.0,54478.0,53897.733610962205,9.8,False,False,1,1,7.5
2384,86050.0,857.0,2880.0,38619.0,3737.0,43.0,HIGH,2334803482.0,2313412867.0,21390616.0,36973.0,36542.86376078503,14.5,False,False,1,1,4.3
2385,95940.0,20308.0,5257.0,35842.0,25565.0,29.8,HIGH,1799220726.0,1797448711.0,1772015.0,28586.0,28550.368056768308,14.1,False,True,1,1,26.6
2386,112952.0,9391.0,3207.0,36995.0,12598.0,49.3,HIGH,3456896765.0,3433011450.0,23885316.0,55730.0,55258.27206594384,13.2,False,False,1,1,11.2
2387,70632.0,23033.0,4064.0,36966.0,27097.0,0.0,LOW,107743432.0,107743432.0,0.0,0.0,0.0,12.9,False,False,0,0,38.4
2388,66316.0,1157.0,5005.0,36680.0,6162.0,25.7,HIGH,1132944439.0,1103632322.0,29312116.0,17053.0,16495.245275249938,10.5,False,False,1,1,9.3
2389,97194.0,0.0,4948.0,34097.0,4948.0,53.1,HIGH,3201854742.0,3174591648.0,27263094.0,51612.0,51085.85398649208,11.5,False,False,1,1,5.1
2390,50000.0,873.0,6734.0,38066.0,7606.0,0.0,LOW,87208220.0,87208220.0,0.0,0.0,0.0,15.2,False,False,0,0,15.2
2391,108317.0,26183.0,2729.0,36378.0,28912.0,34.3,HIGH,2339741673.0,2174052440.0,165689233.0,37165.0,34301.03312117645,11.5,False,False,1,1,26.7
2392,67416.0,5211.0,2379.0,39638.0,7590.0,18.2,MEDIUM,856080457.0,833356215.0,22724242.0,12281.0,11828.668702784857,13.8,False,False,1,1,11.3
2393,55659.0,1205.0,6803.0,38457.0,8008.0,0.2,LOW,123388520.0,118258333.0,5130187.0,104.0,0.0,15.2,False,False,0,0,14.4
2394,99628.0,0.0,3232.0,39819.0,3232.0,50.8,HIGH,3154117800.0,3123345388.0,30772412.0,50643.0,50062.90250373645,9.8,False,False,1,1,3.2
2395,141451.0,18624.0,1684.0,37801.0,20308.0,57.8,HIGH,4988434877.0,4985973084.0,2461793.0,81708.0,81661.2274928881,9.8,False,True,1,1,14.4
2396,71695.0,19686.0,1756.0,36317.0,21442.0,11.0,MEDIUM,581126140.0,553252937.0,27873203.0,7860.0,7324.447271179004,11.2,False,False,1,1,29.9
2397,70896.0,14162.0,838.0,35388.0,15000.0,14.4,MEDIUM,725200701.0,705122287.0,20078414.0,10237.0,9829.11778400329,15.2,False,False,1,1,21.2
2398,84858.0,14707.0,3524.0,39350.0,18231.0,24.3,HIGH,1351948929.0,1323256429.0,28692499.0,20597.0,20049.242454215935,10.8,False,False,1,1,21.5
2399,115603.0,322.0,4149.0,36300.0,4471.0,61.1,HIGH,4322917540.0,4320582657.0,2334883.0,70608.0,70557.93193919417,19.32,True,False,1,1,3.9
2400,71181.0,15813.0,3309.0,36528.0,19122.0,7.1,LOW,418492990.0,398414575.0,20078414.0,5082.0,4674.052597139305,15.2,False,False,1,1,26.9
2401,88006.0,649.0,1421.0,39396.0,2071.0,45.7,HIGH,2528518917.0,2499206801.0,29312116.0,40214.0,39656.03391223032,10.5,False,False,1,1,2.4
2402,51443.0,29.0,7424.0,38126.0,7453.0,0.0,LOW,86967100.0,86967100.0,0.0,0.0,0.0,14.8,False,False,0,0,14.5
2403,71899.0,11034.0,1510.0,38330.0,12544.0,20.4,HIGH,995390808.0,949269485.0,46121323.0,14701.0,13859.056962933213,10.5,False,False,1,1,17.4
2404,69971.0,119.0,7175.0,40575.0,7294.0,21.7,HIGH,1014513207.0,1010763883.0,3749325.0,15202.0,15114.95018107211,24.07,True,False,1,1,10.4
2405,86617.0,21152.0,4218.0,37835.0,25370.0,18.4,MEDIUM,1067668061.0,1038975562.0,28692499.0,15908.0,15359.908333143176,10.8,False,False,1,1,29.3
2406,99786.0,20880.0,7069.0,37316.0,27949.0,28.0,HIGH,1792508222.0,1771117606.0,21390616.0,27984.0,27553.94191900004,14.5,False,False,1,1,28.0
2407,86012.0,84.0,3749.0,39066.0,3834.0,44.7,HIGH,2411955185.0,2404429200.0,7525985.0,38439.0,38268.737025913244,22.23,True,False,1,1,4.5
2408,102759.0,25790.0,1121.0,36768.0,26912.0,32.8,HIGH,2130585982.0,2103322888.0,27263094.0,33669.0,33142.848647916326,11.5,False,False,1,1,26.2
2409,87099.0,208.0,3927.0,38451.0,4135.0,44.3,HIGH,2427526550.0,2400263456.0,27263094.0,38551.0,38025.552449514944,11.5,False,False,1,1,4.7
2410,117598.0,19302.0,6625.0,37589.0,25927.0,40.9,HIGH,2998144031.0,2970880938.0,27263094.0,48093.0,47567.22130838118,11.5,False,False,1,1,22.0
2411,125558.0,6678.0,500.0,36558.0,7178.0,62.5,HIGH,4814169318.0,4805149277.0,9020042.0,78502.0,78295.4320217805,23.12,True,False,1,1,5.7
2412,93579.0,9140.0,5061.0,38335.0,14201.0,38.5,HIGH,2266793608.0,2260173163.0,6620445.0,35987.0,35823.716811858176,27.47,True,False,1,1,15.2
2413,87378.0,0.0,4329.0,35608.0,4329.0,50.0,HIGH,2717933362.0,2710543814.0,7389548.0,43652.0,43481.249322932345,23.65,True,False,1,1,5.0
2414,134025.0,8218.0,500.0,38184.0,8718.0,62.4,HIGH,5117540930.0,5111477540.0,6063390.0,83651.0,83517.24811245239,20.78,True,False,1,1,6.5
2415,109772.0,13020.0,3415.0,37472.0,16435.0,44.2,HIGH,3025776543.0,3001891227.0,23885316.0,48530.0,48057.89852667347,13.2,False,False,1,1,15.0
2416,53231.0,0.0,4531.0,37966.0,4531.0,1.6,LOW,166253465.0,146175051.0,20078414.0,830.0,421.86902278827665,15.2,False,False,0,0,8.5
2417,76549.0,1021.0,3102.0,37972.0,4124.0,36.2,HIGH,1774918211.0,1746225712.0,28692499.0,27697.0,27148.627989324294,10.8,False,False,1,1,5.4
2418,60045.0,6737.0,6810.0,35431.0,13547.0,2.3,LOW,195116182.0,174290867.0,20825316.0,1405.0,983.8106808960979,14.8,False,False,1,0,22.6
2419,69865.0,12599.0,500.0,36445.0,13099.0,19.7,MEDIUM,935839712.0,907966509.0,27873203.0,13763.0,13227.638137793176,11.2,False,False,1,1,18.7
2420,109350.0,9941.0,4072.0,39372.0,14013.0,45.8,HIGH,3116603093.0,3085830681.0,30772412.0,50034.0,49454.07072152821,9.8,False,False,1,1,12.8
2421,71269.0,11630.0,3335.0,38138.0,14965.0,14.9,MEDIUM,752515715.0,729791473.0,22724242.0,10613.0,10160.527510273962,13.8,False,False,1,1,21.0
2422,73364.0,5432.0,500.0,41485.0,5932.0,26.9,HIGH,1304919211.0,1277046007.0,27873203.0,19733.0,19197.017944025276,11.2,False,False,1,1,8.1
2423,108444.0,27803.0,4577.0,36778.0,32380.0,31.0,HIGH,2126210336.0,2098947243.0,27263094.0,33593.0,33067.18439559268,11.5,False,False,1,1,29.9
2424,85088.0,18340.0,500.0,37370.0,18840.0,26.7,HIGH,1474443562.0,1453052946.0,21390616.0,22684.0,22253.738916732254,14.5,False,False,1,1,22.1
2425,73280.0,16943.0,1206.0,39370.0,18149.0,11.5,MEDIUM,624603099.0,600130757.0,24472342.0,8443.0,7961.2731357527655,12.9,False,False,1,1,24.8
2426,66146.0,5176.0,2502.0,40419.0,7678.0,15.6,MEDIUM,739361468.0,716637226.0,22724242.0,10309.0,9856.091726726003,13.8,False,False,1,1,11.6
2427,86324.0,168.0,5511.0,39067.0,5679.0,38.9,HIGH,2117409837.0,2112501807.0,4908030.0,33585.0,33470.83886578639,23.73,True,False,1,1,6.6
2428,75154.0,314.0,1926.0,35001.0,2240.0,41.8,HIGH,1993747521.0,1965874318.0,27873203.0,31449.0,30913.150787119033,11.2,False,False,1,1,3.0
2429,71932.0,555.0,7196.0,36456.0,7750.0,27.4,HIGH,1282451410.0,1274960171.0,7491239.0,19717.0,19552.24049714328,20.31,True,False,1,1,10.8
2430,58118.0,1400.0,8568.0,37185.0,9968.0,2.3,LOW,195213420.0,175135006.0,20078414.0,1344.0,935.543266546882,15.2,False,False,1,0,17.2
2431,50328.0,0.0,2007.0,36046.0,2007.0,8.6,MEDIUM,370256941.0,345784598.0,24472342.0,4320.0,3838.7479990240254,12.9,False,False,1,1,4.0
2432,65401.0,0.0,6149.0,35022.0,6149.0,27.3,HIGH,1179168491.0,1157777876.0,21390616.0,17847.0,17417.018243739858,14.5,False,False,1,1,9.4
2433,86077.0,3379.0,5002.0,38950.0,8382.0,36.4,HIGH,1974526549.0,1971198230.0,3328319.0,31304.0,31230.530023279818,20.56,True,False,1,1,9.7
2434,64579.0,1.0,1943.0,38554.0,1944.0,28.0,HIGH,1197202378.0,1167890262.0,29312116.0,18059.0,17500.801269659252,10.5,False,False,1,1,3.0
2435,92914.0,22831.0,500.0,39912.0,23331.0,25.2,HIGH,1521569681.0,1492877181.0,28692499.0,23407.0,22859.107484430686,10.8,False,False,1,1,25.1
2436,90345.0,1852.0,3521.0,38391.0,5373.0,45.2,HIGH,2564724632.0,2536851429.0,27873203.0,40847.0,40311.23247018919,11.2,False,False,1,1,5.9
2437,122137.0,22671.0,2671.0,36930.0,25342.0,43.1,HIGH,3269271461.0,3238499049.0,30772412.0,52658.0,52077.47418924786,9.8,False,False,1,1,20.7
2438,91182.0,0.0,6131.0,34319.0,6131.0,47.1,HIGH,2685564158.0,2661678843.0,23885316.0,42972.0,42499.75544815875,13.2,False,False,1,1,6.7
2439,52723.0,3372.0,8331.0,37262.0,11703.0,0.0,LOW,85796860.0,85796860.0,0.0,0.0,0.0,15.2,False,False,0,0,22.2
2440,85378.0,0.0,5378.0,37627.0,5378.0,42.0,HIGH,2266184150.0,2034903185.0,231280965.0,35873.0,31898.283430190004,12.9,False,False,1,1,6.3
2441,125945.0,7050.0,2521.0,36454.0,9571.0,59.3,HIGH,4594138644.0,4566875551.0,27263094.0,74741.0,74215.48602570653,11.5,False,False,1,1,7.6
2442,61807.0,10145.0,2871.0,36022.0,13016.0,5.4,LOW,312614156.0,290463968.0,22150188.0,3343.0,2899.765936249094,14.1,False,False,1,1,21.1
2443,50000.0,7793.0,9450.0,39282.0,17243.0,0.0,LOW,89866100.0,89866100.0,0.0,0.0,0.0,15.2,False,False,0,0,34.5
2444,77311.0,14695.0,5110.0,35334.0,19805.0,18.3,MEDIUM,959697744.0,640973502.0,318724242.0,14165.0,8712.605815027666,13.8,False,False,1,1,25.6
2445,89032.0,13538.0,3847.0,39443.0,17385.0,32.5,HIGH,1835964647.0,1829745484.0,6219163.0,28955.0,28824.725149024725,17.33,True,False,1,1,19.5
2446,90790.0,396.0,5889.0,35119.0,6285.0,46.8,HIGH,2631351783.0,2629745509.0,1606273.0,42473.0,42440.59933858983,15.2,False,True,1,1,6.9
2447,61180.0,0.0,2321.0,39548.0,2321.0,21.2,HIGH,897722559.0,876331943.0,21390616.0,12991.0,12560.812035459145,14.5,False,False,1,1,3.8
2448,81887.0,224.0,5255.0,38060.0,5479.0,38.5,HIGH,1995522258.0,1990139450.0,5382808.0,31502.0,31365.99245112714,28.94,True,False,1,1,6.7
2449,98717.0,0.0,2476.0,36186.0,2476.0,55.0,HIGH,3368217056.0,3340953963.0,27263094.0,54315.0,53788.62472795183,11.5,False,False,1,1,2.5
2450,84861.0,5250.0,2051.0,35478.0,7301.0,41.7,HIGH,2232763776.0,2204071276.0,28692499.0,35420.0,34871.62440193007,10.8,False,False,1,1,8.6
2451,91442.0,1602.0,2105.0,34700.0,3707.0,51.0,HIGH,2902700955.0,2874008455.0,28692499.0,46616.0,46067.77838346634,10.8,False,False,1,1,4.1
2452,116791.0,579.0,5769.0,36914.0,6348.0,56.6,HIGH,4076127760.0,4052242444.0,23885316.0,66055.0,65583.03613702916,13.2,False,False,1,1,5.4
2453,88352.0,1677.0,5876.0,36381.0,7553.0,43.6,HIGH,2418935769.0,2391062565.0,27873203.0,38489.0,37953.48191268479,11.2,False,False,1,1,8.5
2454,109472.0,22998.0,3528.0,37837.0,26526.0,37.6,HIGH,2559755857.0,2557798069.0,1957787.0,41206.0,41167.1569466322,12.9,False,True,1,1,24.2
2455,67401.0,6269.0,1434.0,38680.0,7704.0,22.1,HIGH,1008564912.0,984092569.0,24472342.0,14877.0,14395.757514077013,12.9,False,False,1,1,11.4
2456,81481.0,0.0,866.0,37904.0,866.0,44.8,HIGH,2305703360.0,2281231017.0,24472342.0,36524.0,36042.77448253685,12.9,False,False,1,1,1.1
2457,70709.0,23445.0,4781.0,36838.0,28226.0,0.0,LOW,107016798.0,107016798.0,0.0,0.0,0.0,12.9,False,False,0,0,39.9
2458,101684.0,8364.0,5779.0,38555.0,14143.0,45.1,HIGH,2842938433.0,2840496393.0,2442039.0,45840.0,45783.5586182818,23.66,True,False,1,1,13.9
2459,94848.0,9681.0,3834.0,36489.0,13515.0,43.6,HIGH,2563643289.0,2561685501.0,1957787.0,41323.0,41284.57197644812,12.9,False,True,1,1,14.2
2460,76303.0,16317.0,4510.0,37599.0,20826.0,15.3,MEDIUM,813466872.0,784154756.0,29312116.0,11697.0,11138.904498296739,10.5,False,False,1,1,27.3
2461,128515.0,338.0,2299.0,38405.0,2636.0,63.2,HIGH,4987505032.0,4960241939.0,27263094.0,81217.0,80691.06682827443,11.5,False,False,1,1,2.1
