datetime,demand_mw,solar_mw,wind_mw,renewable_mw,coal_mw,gas_available_mw,gas_used_mw,unserved_mw,net_load_mw,renewable_pct,lng_price_usd,gas_cost_inr_mwh,hourly_cost_inr,carbon_tonnes,month,month_name,hour,season,time_of_day,day_of_week,demand_6h_trend,net_load_3h,ews_score,ews_alert,alert_label,load_shedding_hrs,status,blackout_risk_index,date_label
2024-05-22 06:00:00,128360.0418463819,866.1523358614603,3616.1,4482.25233586146,37840.8,1642.4,1642.4,84394.58951052044,86036.98951052043,3.49,20.27,14387.0,3601600844.0,32747.51,5,May,6,Summer,Morning,Wednesday,12792.425585216944,4451.727155652654,0.5,1,âš  ALERT,1,CRISIS,0.321,22 May
2024-05-22 07:00:00,129991.82913763785,6506.095872811245,5047.7,11553.795872811244,33052.7,1632.4,1632.4,83752.93326482661,85385.33326482661,8.89,20.32,14421.0,3505426311.0,28821.28,5,May,7,Summer,Morning,Wednesday,23091.452005416344,25411.71465255221,0.6,1,âš  ALERT,1,CRISIS,0.308,22 May
2024-05-22 08:00:00,127705.55912630861,11392.00609301416,5032.7,16424.70609301416,40532.8,1622.6,1622.6,69125.45303329444,70748.05303329445,12.86,20.36,14454.0,2756178421.0,34954.96,5,May,8,Summer,Morning,Wednesday,21177.09660093437,-9662.809274860207,0.55,1,âš  ALERT,1,CRISIS,0.015,22 May
2024-05-22 09:00:00,140000.0,17957.083904333795,4812.4,22769.483904333792,37588.8,1612.8,1612.8,78028.91609566621,79641.71609566621,16.26,20.41,14486.0,3272209925.0,32540.89,5,May,9,Summer,Morning,Wednesday,21170.137645132214,-6395.273414854222,0.5,1,âš  ALERT,1,CRISIS,0.193,22 May
2024-05-22 10:00:00,140000.0,20817.753226999674,2180.1,22997.853226999672,39171.7,1603.1,1603.1,76227.34677300033,77830.44677300034,16.43,20.46,14519.0,3828103983.0,33838.89,5,May,10,Summer,Morning,Wednesday,34396.77485897514,-7554.88649182627,0.5,1,âš  ALERT,1,CRISIS,0.157,22 May
2024-05-22 11:00:00,140000.0,23731.300850202977,3926.9,27658.20085020298,37478.4,1593.5,1593.5,73269.89914979701,74863.39914979701,19.76,20.5,14551.0,3201464814.0,32450.38,5,May,11,Summer,Morning,Wednesday,18600.337691845343,4115.346116502566,0.5,1,âš  ALERT,1,CRISIS,0.097,22 May
2024-05-22 12:00:00,132805.6136633114,25391.53919026312,1245.1,26636.63919026312,39170.5,1584.0,1584.0,65414.47447304829,66998.47447304829,20.06,20.55,14583.0,2074624788.0,33837.91,5,May,12,Summer,Afternoon,Wednesday,4445.571816929514,-12643.24162261792,0.3,0,Normal,1,CRISIS,0.0,22 May
2024-05-22 13:00:00,139835.50237788662,26209.06809993531,3072.3,29281.36809993531,39620.5,1574.6,1574.6,69359.0342779513,70933.6342779513,20.94,20.59,14614.0,2436236697.0,34206.86,5,May,13,Summer,Afternoon,Wednesday,9843.673240248769,-6896.812495049031,0.4,0,Normal,1,CRISIS,0.019,22 May
2024-05-22 14:00:00,132833.603172316,24237.375099645593,4312.1,28549.47509964559,36062.7,1565.2,1565.2,66656.22807267043,68221.42807267043,21.49,20.63,14645.0,2454114973.0,31289.48,5,May,14,Summer,Afternoon,Wednesday,5128.044046007402,-6641.971077126582,0.3,0,Normal,1,CRISIS,0.0,22 May
2024-05-22 15:00:00,140000.0,20379.91238763716,960.9,21340.81238763716,38032.4,1556.0,1556.0,79070.78761236285,80626.78761236285,15.24,20.68,14676.0,3353859743.0,32904.63,5,May,15,Summer,Afternoon,Wednesday,0.0,13628.31313931456,0.3,0,Normal,1,CRISIS,0.213,22 May
2024-05-22 16:00:00,140000.0,17429.841189267358,926.5,18356.341189267358,38309.1,1546.9,1546.9,81787.65881073265,83334.55881073265,13.11,20.72,14706.0,3348568761.0,33131.51,5,May,16,Summer,Afternoon,Wednesday,0.0,12400.92453278134,0.35,0,Normal,1,CRISIS,0.267,22 May
2024-05-22 17:00:00,140000.0,10613.732929712005,1121.1,11734.832929712005,35938.2,1537.8,1537.8,90789.167070288,92326.967070288,8.38,20.76,14737.0,3663498168.0,31187.39,5,May,17,Summer,Afternoon,Wednesday,0.0,24105.538997617565,0.4,0,Normal,1,CRISIS,0.447,22 May
2024-05-22 18:00:00,140000.0,6901.652496048833,800.0,7701.652496048833,38143.9,1528.9,1528.9,92625.54750395118,94154.44750395117,5.5,20.81,14766.0,4406878946.0,32996.08,5,May,18,Summer,Evening,Wednesday,7194.386336688593,13527.659891588322,0.4,0,Normal,1,CRISIS,0.483,22 May
2024-05-22 19:00:00,140000.0,471.3564211065137,1925.4,2396.7564211065137,35337.3,1520.0,1520.0,100745.94357889348,102265.94357889348,1.71,20.85,14796.0,4917395883.0,30694.68,5,May,19,Summer,Evening,Wednesday,164.49762211338384,18931.38476816083,0.52,1,âš  ALERT,1,CRISIS,0.645,22 May
2024-05-22 20:00:00,140000.0,0.0,2545.8,2545.8,33000.0,1511.3,1511.3,102942.90000000001,104454.20000000001,1.82,20.89,14825.0,5821190142.0,28778.08,5,May,20,Summer,Evening,Wednesday,7166.396827683988,12127.232929712016,0.52,1,âš  ALERT,1,CRISIS,0.689,22 May
2024-05-22 21:00:00,140000.0,614.482746766327,3183.9,3798.382746766327,34384.8,1502.7,1502.7,100314.11725323368,101816.81725323368,2.71,20.93,14854.0,5413768106.0,29913.63,5,May,21,Summer,Evening,Wednesday,0.0,7662.369749282501,0.52,1,âš  ALERT,1,CRISIS,0.636,22 May
2024-05-22 22:00:00,140000.0,0.0,2868.5,2868.5,42064.1,1494.1,1494.1,93573.29999999999,95067.4,2.05,20.97,14883.0,4362042134.0,36210.61,5,May,22,Summer,Evening,Wednesday,0.0,-7198.543578893485,0.52,1,âš  ALERT,1,CRISIS,0.501,22 May
2024-05-22 23:00:00,127386.31798844604,555.1512832964227,4288.9,4844.051283296422,38220.3,1485.6,1485.6,82836.36670514962,84321.96670514962,3.8,21.01,14911.0,3340239424.0,33058.74,5,May,23,Summer,Evening,Wednesday,-12613.68201155396,-20132.23329485039,0.4,0,Normal,1,CRISIS,0.286,22 May
2024-05-23 00:00:00,114256.10217867915,281.38393667305485,4095.7,4377.083936673054,37336.2,1477.3,1477.3,71065.5182420061,72542.8182420061,3.83,21.05,14939.0,2906096467.0,32333.72,5,May,0,Summer,Night,Thursday,-25743.897821320847,-29273.99901122757,0.4,0,Normal,1,CRISIS,0.051,23 May
2024-05-23 01:00:00,121826.90837562543,0.0,5092.5,5092.5,39084.7,1469.0,1469.0,76180.70837562543,77649.70837562543,4.18,21.09,14966.0,3053500093.0,33767.5,5,May,1,Summer,Night,Thursday,-18173.091624374574,-17417.691624374565,0.4,0,Normal,1,CRISIS,0.153,23 May
2024-05-23 02:00:00,120259.076902596,834.3972643634816,3788.9,4623.297264363482,33702.1,1460.9,1460.9,80472.77963823252,81933.67963823251,3.84,21.13,14994.0,3250576013.0,29353.75,5,May,2,Summer,Night,Thursday,-19740.923097403997,-2388.2870669171098,0.4,0,Normal,1,CRISIS,0.239,23 May
2024-05-23 03:00:00,110600.09358220307,0.0,2988.5,2988.5,34955.2,1452.8,1452.8,71203.59358220307,72656.39358220308,2.7,21.16,15020.0,3149997709.0,30381.29,5,May,3,Summer,Night,Thursday,-29399.906417796927,113.5753401969705,0.4,0,Normal,1,CRISIS,0.053,23 May
2024-05-23 04:00:00,114540.68338646153,0.0,916.3,916.3,38840.4,1444.9,1444.9,73339.08338646154,74783.98338646154,0.8,21.2,15047.0,2996764319.0,33567.23,5,May,4,Summer,Night,Thursday,-25459.316613538467,-2865.724989163893,0.4,0,Normal,1,CRISIS,0.096,23 May
2024-05-23 05:00:00,128909.61754427248,452.3237495238858,3370.9,3823.223749523886,37330.5,1437.1,1437.1,86318.79379474859,87755.8937947486,2.97,21.24,15073.0,3506233117.0,32329.08,5,May,5,Summer,Night,Thursday,1523.2995558264374,5822.2141565160855,0.4,0,Normal,1,CRISIS,0.355,23 May
2024-05-23 06:00:00,121067.45552106261,67.12286861244509,3368.1,3435.222868612445,35757.9,1429.3,1429.3,80445.03265245016,81874.33265245016,2.84,21.27,15099.0,3267787204.0,31039.54,5,May,6,Summer,Morning,Thursday,6811.35334238346,9217.939070247085,0.4,0,Normal,1,CRISIS,0.237,23 May
2024-05-23 07:00:00,134073.54727448022,4896.776108487611,4039.3,8936.07610848761,37237.6,1421.7,1421.7,86478.17116599261,87899.8711659926,6.67,21.31,15125.0,3473231544.0,32252.9,5,May,7,Summer,Morning,Thursday,12246.638898854799,13115.88777953107,0.5,1,âš  ALERT,1,CRISIS,0.358,23 May
2024-05-23 08:00:00,140000.0,11911.522119946701,2493.1,14404.622119946702,36944.6,1414.2,1414.2,87236.5778800533,88650.7778800533,10.29,21.35,15150.0,3377163847.0,32012.62,5,May,8,Summer,Morning,Thursday,19740.923097403997,894.8840853047004,0.55,1,âš  ALERT,1,CRISIS,0.373,23 May
2024-05-23 09:00:00,140000.0,15776.650459050326,1752.4,17529.050459050326,33870.1,1406.7,1406.7,87194.14954094969,88600.84954094968,12.52,21.38,15175.0,3800798836.0,29491.55,5,May,9,Summer,Morning,Thursday,29399.906417796927,6726.516888499522,0.55,1,âš  ALERT,1,CRISIS,0.372,23 May
2024-05-23 10:00:00,140000.0,20698.85005892419,2797.7,23496.55005892419,33481.3,1399.4,1399.4,81622.74994107582,83022.14994107581,16.78,21.41,15199.0,3401008128.0,29172.76,5,May,10,Summer,Morning,Thursday,25459.316613538467,-4877.721224916793,0.5,1,âš  ALERT,1,CRISIS,0.26,23 May
2024-05-23 11:00:00,140000.0,23847.979501929058,2040.1,25888.079501929056,36172.4,1392.2,1392.2,76547.32049807096,77939.52049807095,18.49,21.45,15223.0,3412695665.0,31379.45,5,May,11,Summer,Morning,Thursday,11090.382455727522,-10711.257381982345,0.4,0,Normal,1,CRISIS,0.159,23 May
2024-05-23 12:00:00,140000.0,24462.90716861289,1316.5,25779.40716861289,37787.6,1385.1,1385.1,75047.89283138711,76432.99283138712,18.41,21.48,15247.0,2463255465.0,32703.93,5,May,12,Summer,Afternoon,Thursday,18932.544478937387,-12167.856709562562,0.5,1,âš  ALERT,1,CRISIS,0.129,23 May
2024-05-23 13:00:00,140000.0,24303.23558550535,1601.5,25904.73558550535,37336.6,1378.1,1378.1,75380.56441449464,76758.66441449465,18.5,21.51,15270.0,3101233313.0,32334.08,5,May,13,Summer,Afternoon,Thursday,5926.452725519775,-6263.485526581164,0.3,0,Normal,1,CRISIS,0.135,23 May
2024-05-23 14:00:00,139257.13303195083,24220.39563694973,800.0,25020.39563694973,36377.9,1371.2,1371.2,76487.63739500109,77858.83739500109,17.97,21.55,15293.0,2628667898.0,31547.93,5,May,14,Summer,Afternoon,Thursday,-742.866968049173,-80.68310306986677,0.3,0,Normal,1,CRISIS,0.157,23 May
2024-05-23 15:00:00,140000.0,20373.799750254704,998.2,21371.999750254705,38321.5,1364.4,1364.4,78942.1002497453,80306.5002497453,15.27,21.58,15316.0,3116556075.0,33141.7,5,May,15,Summer,Afternoon,Thursday,0.0,3873.5074183581746,0.3,0,Normal,1,CRISIS,0.206,23 May
2024-05-23 16:00:00,140000.0,16743.39217235601,1119.2,17862.59217235601,38352.4,1357.7,1357.7,82427.307827644,83785.007827644,12.76,21.61,15338.0,3408149861.0,33167.04,5,May,16,Summer,Afternoon,Thursday,0.0,7026.343413149356,0.35,0,Normal,1,CRISIS,0.276,23 May
2024-05-23 17:00:00,140000.0,12173.923834973953,4015.5,16189.423834973953,32228.8,1351.2,1351.2,90230.57616502605,91581.77616502605,11.56,21.64,15360.0,3656533973.0,28145.72,5,May,17,Summer,Afternoon,Thursday,0.0,13722.938770024964,0.35,0,Normal,1,CRISIS,0.432,23 May
2024-05-23 18:00:00,140000.0,4693.10662248531,5367.6,10060.706622485312,36503.8,1344.7,1344.7,92090.7933775147,93435.4933775147,7.19,21.67,15382.0,4280032735.0,31651.14,5,May,18,Summer,Evening,Thursday,0.0,13128.993127769398,0.4,0,Normal,1,CRISIS,0.469,23 May
2024-05-23 19:00:00,140000.0,0.0,1708.9,1708.9,35595.9,1338.4,1338.4,101356.80000000002,102695.20000000001,1.22,21.7,15403.0,5349478168.0,30906.7,5,May,19,Summer,Evening,Thursday,0.0,18910.192172356008,0.52,1,âš  ALERT,1,CRISIS,0.654,23 May
2024-05-23 20:00:00,140000.0,709.4958792255801,5257.3,5966.79587922558,37550.9,1332.1,1332.1,95150.20412077443,96482.30412077444,4.26,21.73,15424.0,5514639590.0,32509.81,5,May,20,Summer,Evening,Thursday,742.866968049173,4900.527955748388,0.52,1,âš  ALERT,1,CRISIS,0.53,23 May
2024-05-23 21:00:00,140000.0,0.0,2832.8,2832.8,35356.2,1326.0,1326.0,100485.00000000001,101811.00000000001,2.02,21.76,15444.0,5279775705.0,30710.17,5,May,21,Summer,Evening,Thursday,0.0,8375.506622485322,0.52,1,âš  ALERT,1,CRISIS,0.636,23 May
2024-05-23 22:00:00,140000.0,0.0,3942.8,3942.8,37780.0,1320.0,1320.0,96957.20000000001,98277.20000000001,2.82,21.79,15464.0,4308876967.0,32697.68,5,May,22,Summer,Evening,Thursday,0.0,-4418.0,0.52,1,âš  ALERT,1,CRISIS,0.566,23 May
2024-05-23 23:00:00,134120.23496940424,1242.057115395766,3569.2,4811.257115395766,38953.5,1314.1,1314.1,89041.37785400846,90355.47785400847,3.59,21.82,15484.0,3504448747.0,33659.89,5,May,23,Summer,Evening,Thursday,-5879.765030595765,-6126.826266765973,0.4,0,Normal,1,CRISIS,0.407,23 May
2024-05-24 00:00:00,126092.23851583392,968.5401434747396,5153.2,6121.740143474739,36826.6,1308.3,1308.3,81835.59837235916,83143.89837235917,4.85,21.84,15503.0,3199045272.0,31915.89,5,May,0,Summer,Night,Friday,-13907.761484166083,-18667.101627640848,0.4,0,Normal,1,CRISIS,0.263,24 May
2024-05-24 01:00:00,116860.46145170536,0.0,4465.5,4465.5,37988.9,1302.6,1302.6,73103.46145170534,74406.06145170535,3.82,21.87,15522.0,2885313998.0,32868.98,5,May,1,Summer,Night,Friday,-23139.538548294644,-23871.138548294664,0.4,0,Normal,1,CRISIS,0.088,24 May
2024-05-24 02:00:00,119470.8191796209,761.0177813661111,2450.7,3211.717781366111,40709.7,1297.1,1297.1,74252.30139825479,75549.40139825479,2.69,21.9,15541.0,2788381819.0,35100.04,5,May,2,Summer,Night,Friday,-20529.1808203791,-14806.076455753675,0.4,0,Normal,1,CRISIS,0.111,24 May
2024-05-24 03:00:00,124058.97098916722,0.0,3688.3,3688.3,38401.2,1291.6,1291.6,80677.87098916722,81969.47098916722,2.97,21.92,15559.0,3113382048.0,33207.06,5,May,3,Summer,Night,Friday,-15941.029010832775,-1174.4273831919418,0.4,0,Normal,1,CRISIS,0.239,24 May
2024-05-24 04:00:00,125904.36832039988,75.2455971388181,3942.2,4017.445597138818,37476.2,1286.3,1286.3,83124.42272326106,84410.72272326106,3.19,21.95,15577.0,3308804232.0,32448.58,5,May,4,Summer,Night,Friday,-14095.63167960012,10004.661271555713,0.4,0,Normal,1,CRISIS,0.288,24 May
2024-05-24 05:00:00,126367.92581552156,0.0,3579.0,3579.0,40366.9,1281.0,1281.0,81141.02581552157,82422.02581552157,2.83,21.97,15594.0,3255302153.0,34818.9,5,May,5,Summer,Night,Friday,-7752.30915388267,6872.624417266779,0.4,0,Normal,1,CRISIS,0.248,24 May
2024-05-24 06:00:00,123271.39458560725,841.4200424112173,2319.0,3160.4200424112173,37029.4,1275.9,1275.9,81805.67454319604,83081.57454319604,2.56,22.0,15611.0,3326263880.0,32082.18,5,May,6,Summer,Morning,Friday,-2820.8439302266634,1112.103554028814,0.4,0,Normal,1,CRISIS,0.262,24 May
2024-05-24 07:00:00,136576.72933856735,5459.333064543955,2995.8,8455.133064543956,37953.4,1270.9,1270.9,88897.29627402339,90168.19627402339,6.19,22.02,15628.0,3413879177.0,32839.83,5,May,7,Summer,Morning,Friday,19716.267886862,5757.473550762326,0.6,1,âš  ALERT,1,CRISIS,0.403,24 May
2024-05-24 08:00:00,130872.53110712011,11264.15333436954,3060.2,14324.353334369538,37533.4,1266.1,1266.1,77748.67777275058,79014.77777275059,10.95,22.04,15644.0,2738436704.0,32495.42,5,May,8,Summer,Morning,Friday,11401.711927499215,-3407.2480427709816,0.45,1,âš  ALERT,1,CRISIS,0.18,24 May
2024-05-24 09:00:00,140000.0,17645.67038387709,1645.3,19290.97038387709,37662.5,1261.3,1261.3,81785.2296161229,83046.5296161229,13.78,22.06,15660.0,3719669797.0,32601.34,5,May,9,Summer,Morning,Friday,15941.029010832775,-35.044927073133294,0.55,1,âš  ALERT,1,CRISIS,0.261,24 May
2024-05-24 10:00:00,140000.0,21601.147541238442,3299.7,24900.847541238443,38021.8,1256.7,1256.7,75820.65245876156,77077.35245876155,17.79,22.09,15676.0,3375589454.0,32895.96,5,May,10,Summer,Morning,Friday,14095.63167960012,-13090.843815261833,0.4,0,Normal,1,CRISIS,0.142,24 May
2024-05-24 11:00:00,140000.0,23760.64302873815,1122.3,24882.94302873815,37825.6,1252.1,1252.1,76039.35697126185,77291.45697126185,17.77,22.11,15691.0,3535699071.0,32735.05,5,May,11,Summer,Morning,Friday,13632.074184478435,-1723.320801488735,0.4,0,Normal,1,CRISIS,0.146,24 May
2024-05-24 12:00:00,140000.0,24539.262167833185,2236.0,26775.262167833185,36955.0,1247.7,1247.7,75022.03783216681,76269.73783216681,19.13,22.13,15706.0,2833193740.0,32021.14,5,May,12,Summer,Afternoon,Friday,16728.605414392747,-6776.791783956098,0.5,1,âš  ALERT,1,CRISIS,0.125,24 May
2024-05-24 13:00:00,136031.24322005527,24702.250157241568,2345.4,27047.65015724157,36415.0,1243.4,1243.4,71325.1930628137,72568.5930628137,19.88,22.15,15720.0,2102655032.0,31578.37,5,May,13,Summer,Afternoon,Friday,-545.4861185120826,-4508.7593959478545,0.3,0,Normal,1,CRISIS,0.051,24 May
2024-05-24 14:00:00,138592.58157581123,22596.90651370047,2867.0,25463.90651370047,41385.0,1239.2,1239.2,70504.47506211077,71743.67506211076,18.37,22.17,15734.0,2212087186.0,35653.8,5,May,14,Summer,Afternoon,Friday,7720.050468691115,-5547.78190915109,0.3,0,Normal,1,CRISIS,0.035,24 May
2024-05-24 15:00:00,140000.0,19464.8631626344,3008.8,22473.6631626344,36113.7,1235.2,1235.2,80177.4368373656,81412.6368373656,16.05,22.19,15747.0,3292412753.0,31331.28,5,May,15,Summer,Afternoon,Friday,0.0,5142.899005198793,0.3,0,Normal,1,CRISIS,0.228,24 May
2024-05-24 16:00:00,140000.0,16139.471817041393,2927.9,19067.371817041392,39358.5,1231.2,1231.2,80342.92818295861,81574.12818295861,13.62,22.21,15761.0,2961149755.0,33992.04,5,May,16,Summer,Afternoon,Friday,0.0,9005.535120144908,0.35,0,Normal,1,CRISIS,0.231,24 May
2024-05-24 17:00:00,140000.0,11487.639289364453,2792.7,14280.339289364452,38576.0,1227.4,1227.4,85916.26071063556,87143.66071063555,10.2,22.22,15773.0,3466540975.0,33350.37,5,May,17,Summer,Afternoon,Friday,0.0,15399.985648524787,0.35,0,Normal,1,CRISIS,0.343,24 May
2024-05-24 18:00:00,140000.0,4997.468851612279,2461.5,7458.968851612279,35304.0,1223.7,1223.7,96013.33114838773,97237.03114838773,5.33,22.24,15786.0,4725765821.0,30667.3,5,May,18,Summer,Evening,Friday,0.0,15824.39431102213,0.52,1,âš  ALERT,1,CRISIS,0.545,24 May
2024-05-24 19:00:00,140000.0,0.0,2616.6,2616.6,35840.5,1220.1,1220.1,100322.79999999999,101542.9,1.87,22.26,15798.0,5113446725.0,31107.28,5,May,19,Summer,Evening,Friday,3968.756779944728,19968.771817041386,0.52,1,âš  ALERT,1,CRISIS,0.631,24 May
2024-05-24 20:00:00,140000.0,0.0,2767.6,2767.6,36578.0,1216.7,1216.7,99437.7,100654.4,1.98,22.27,15809.0,5120818293.0,31712.02,5,May,20,Summer,Evening,Friday,1407.4184241887706,13510.739289364443,0.52,1,âš  ALERT,1,CRISIS,0.613,24 May
2024-05-24 21:00:00,140000.0,975.5792282862826,2146.0,3121.5792282862826,40273.7,1213.3,1213.3,95391.42077171372,96604.72077171372,2.23,22.29,15821.0,4770864830.0,34742.47,5,May,21,Summer,Evening,Friday,0.0,-632.3103766740096,0.52,1,âš  ALERT,1,CRISIS,0.532,24 May
2024-05-24 22:00:00,140000.0,0.0,3523.4,3523.4,36640.6,1210.1,1210.1,98625.9,99836.0,2.52,22.31,15831.0,4723266086.0,31763.36,5,May,22,Summer,Evening,Friday,0.0,-1706.8999999999942,0.52,1,âš  ALERT,1,CRISIS,0.597,24 May
2024-05-24 23:00:00,121460.04719700728,0.0,4544.4,4544.4,41478.4,1207.0,1207.0,74230.2471970073,75437.2471970073,3.74,22.32,15842.0,2708510042.0,35730.35,5,May,23,Summer,Evening,Friday,-18539.952802992717,-25217.1528029927,0.4,0,Normal,1,CRISIS,0.109,24 May
2024-05-25 00:00:00,126838.9958004448,238.61748074381626,3743.8,3982.4174807438167,40805.3,1204.0,1204.0,80847.27831970098,82051.27831970098,3.14,22.33,15852.0,2859569114.0,35178.43,5,May,0,Summer,Night,Saturday,-13161.004199555202,-14553.442452012736,0.4,0,Normal,1,CRISIS,0.241,25 May
2024-05-25 01:00:00,132607.66350968654,0.0,1466.8,1466.8,33243.6,1201.1,1201.1,96696.16350968654,97897.26350968654,1.11,22.35,15861.0,3742418125.0,28977.84,5,May,1,Summer,Night,Saturday,-7392.336490313464,-1938.7364903134585,0.52,1,âš  ALERT,1,CRISIS,0.558,25 May
2024-05-25 02:00:00,122888.20014746871,0.0,4119.9,4119.9,33858.7,1198.4,1198.4,83711.20014746873,84909.60014746872,3.35,22.36,15870.0,3406207496.0,29482.19,5,May,2,Summer,Night,Saturday,-17111.799852531287,9472.352950461427,0.4,0,Normal,1,CRISIS,0.298,25 May
2024-05-25 03:00:00,116550.39097201261,0.0,4116.2,4116.2,36642.8,1195.8,1195.8,74595.59097201261,75791.39097201261,3.53,22.37,15879.0,2841804794.0,31765.17,5,May,3,Summer,Night,Saturday,-23449.60902798739,-6259.887347688375,0.4,0,Normal,1,CRISIS,0.116,25 May
2024-05-25 04:00:00,119412.99927529205,0.0,5219.4,5219.4,37929.6,1193.3,1193.3,75070.69927529206,76263.99927529207,4.37,22.38,15888.0,2673632484.0,32820.31,5,May,4,Summer,Night,Saturday,-20587.00072470795,-21633.264234394475,0.4,0,Normal,1,CRISIS,0.125,25 May
2024-05-25 05:00:00,125823.45488135032,0.0,800.0,800.0,36393.8,1190.9,1190.9,87438.75488135032,88629.65488135032,0.64,22.4,15895.0,3406015238.0,31560.97,5,May,5,Summer,Night,Saturday,4363.4076843430375,3720.054733881596,0.4,0,Normal,1,CRISIS,0.373,25 May
2024-05-25 06:00:00,123455.39947748638,257.12492090395193,7355.4,7612.524920903951,38830.3,1188.6,1188.6,75823.97455658243,77012.57455658243,6.17,22.41,15903.0,2744960746.0,33558.93,5,May,6,Summer,Morning,Saturday,-3383.596322958416,1221.1835845698224,0.4,0,Normal,1,CRISIS,0.14,25 May
2024-05-25 07:00:00,140000.0,6353.10831783895,2421.5,8774.608317838949,38135.8,1186.5,1186.5,91903.09168216104,93089.59168216104,6.27,22.42,15910.0,3640846403.0,32989.44,5,May,7,Summer,Morning,Saturday,7392.336490313464,16825.59240686898,0.4,0,Normal,1,CRISIS,0.462,25 May
2024-05-25 08:00:00,140000.0,12869.809283845108,2234.6,15104.409283845109,37946.4,1184.4,1184.4,85764.79071615491,86949.1907161549,10.79,22.43,15917.0,3238073873.0,32834.08,5,May,8,Summer,Morning,Saturday,17111.799852531287,-1680.4641651954153,0.55,1,âš  ALERT,1,CRISIS,0.339,25 May
2024-05-25 09:00:00,140000.0,17047.01986601184,4536.7,21583.71986601184,37519.6,1182.5,1182.5,79714.18013398815,80896.68013398815,15.42,22.44,15923.0,3019837855.0,32484.13,5,May,9,Summer,Morning,Saturday,23449.60902798739,3884.1055774057168,0.5,1,âš  ALERT,1,CRISIS,0.218,25 May
2024-05-25 10:00:00,140000.0,20666.14917966524,2938.5,23604.64917966524,37602.3,1180.8,1180.8,77612.25082033475,78793.05082033476,16.86,22.44,15929.0,3195268664.0,32551.94,5,May,10,Summer,Morning,Saturday,20587.00072470795,-14296.540861826288,0.5,1,âš  ALERT,1,CRISIS,0.176,25 May
2024-05-25 11:00:00,140000.0,23048.18885120083,3430.7,26478.88885120083,38912.5,1179.1,1179.1,73429.51114879917,74608.61114879917,18.91,22.45,15935.0,3272614796.0,33626.28,5,May,11,Summer,Morning,Saturday,14176.54511864968,-12340.57956735573,0.4,0,Normal,1,CRISIS,0.092,25 May
2024-05-25 12:00:00,138023.16325741878,23860.122798419303,1775.4,25635.522798419304,38913.7,1177.6,1177.6,72296.34045899948,73473.94045899948,18.57,22.46,15940.0,2273295338.0,33627.28,5,May,12,Summer,Afternoon,Saturday,14567.7637799324,-7422.739674988668,0.4,0,Normal,1,CRISIS,0.069,25 May
2024-05-25 13:00:00,140000.0,24128.893137855393,2297.0,26425.893137855393,36778.4,1176.2,1176.2,75619.50686214461,76795.70686214461,18.88,22.47,15945.0,2633414272.0,31876.33,5,May,13,Summer,Afternoon,Saturday,0.0,-1997.3439581901475,0.3,0,Normal,1,CRISIS,0.136,25 May
2024-05-25 14:00:00,140000.0,23416.381028702926,1571.7,24988.081028702927,37903.0,1174.9,1174.9,75934.01897129708,77108.91897129707,17.85,22.47,15949.0,2860189019.0,32798.55,5,May,14,Summer,Afternoon,Saturday,0.0,2500.3078224978963,0.3,0,Normal,1,CRISIS,0.142,25 May
2024-05-25 15:00:00,140000.0,19974.230562675766,2466.4,22440.630562675768,37299.1,1173.7,1173.7,79086.56943732423,80260.26943732423,16.03,22.48,15953.0,3205100988.0,32303.31,5,May,15,Summer,Afternoon,Saturday,0.0,6786.328978324746,0.3,0,Normal,1,CRISIS,0.205,25 May
2024-05-25 16:00:00,140000.0,15949.472643054944,2213.0,18162.47264305494,39655.6,1172.7,1172.7,81009.22735694506,82181.92735694506,12.97,22.48,15956.0,3208054689.0,34235.69,5,May,16,Summer,Afternoon,Saturday,0.0,5386.220494800451,0.35,0,Normal,1,CRISIS,0.244,25 May
2024-05-25 17:00:00,140000.0,10536.081019404533,800.0,11336.081019404533,35098.7,1171.8,1171.8,92393.41898059547,93565.21898059547,8.1,22.49,15959.0,3670826084.0,30498.98,5,May,17,Summer,Afternoon,Saturday,0.0,16456.3000092984,0.4,0,Normal,1,CRISIS,0.471,25 May
2024-05-25 18:00:00,140000.0,4894.585328646568,2080.0,6974.585328646568,38676.6,1171.0,1171.0,93177.81467135344,94348.81467135344,4.98,22.49,15962.0,4437560295.0,33432.86,5,May,18,Summer,Evening,Saturday,1976.8367425812175,14088.54523402921,0.4,0,Normal,1,CRISIS,0.487,25 May
2024-05-25 19:00:00,140000.0,0.0,2901.8,2901.8,37654.3,1170.3,1170.3,98273.6,99443.90000000001,2.07,22.49,15964.0,5089694259.0,32594.58,5,May,19,Summer,Evening,Saturday,0.0,17261.97264305495,0.52,1,âš  ALERT,1,CRISIS,0.589,25 May
2024-05-25 20:00:00,140000.0,0.0,5607.5,5607.5,39058.6,1169.7,1169.7,94164.2,95333.9,4.01,22.5,15966.0,5072282734.0,33746.13,5,May,20,Summer,Evening,Saturday,0.0,1768.6810194045247,0.52,1,âš  ALERT,1,CRISIS,0.507,25 May
2024-05-25 21:00:00,140000.0,0.0,3075.4,3075.4,34775.7,1169.3,1169.3,100979.6,102148.90000000001,2.2,22.5,15968.0,5759248563.0,30234.18,5,May,21,Summer,Evening,Saturday,0.0,7800.085328646572,0.52,1,âš  ALERT,1,CRISIS,0.643,25 May
