demand_mw,solar_mw,wind_mw,renewable_mw,gap_mw,stress_event,crisis_event,risk_label
27304.4,976.5,5785.0,6761.5,20542.9,False,False,HIGH
58262.0,2109.9,6688.6,8798.5,49463.5,False,False,HIGH
49230.8,766.9,5292.6,6059.5,43171.3,False,False,HIGH
50771.4,331.6,4841.7,5173.4,45598.0,False,False,HIGH
59808.7,0.0,1514.2,1514.2,58294.5,True,False,HIGH
49898.8,50.9,6271.4,6322.3,43576.5,False,False,HIGH
28142.0,235.4,6398.7,6634.1,21507.9,False,False,HIGH
30986.9,175.0,8555.9,8730.9,22256.0,False,False,HIGH
31909.0,0.0,8428.1,8428.1,23480.9,False,False,HIGH
50807.8,293.1,498.3,791.4,50016.5,True,False,HIGH
48266.4,1315.1,3616.7,4931.8,43334.6,False,False,HIGH
48323.1,86.0,8410.2,8496.2,39826.9,False,False,HIGH
30617.5,96.9,5264.7,5361.6,25255.9,False,False,HIGH
27525.0,56.0,5115.3,5171.3,22353.8,False,False,HIGH
42115.3,633.0,5418.0,6051.0,36064.4,False,False,HIGH
40780.3,1382.3,3144.2,4526.5,36253.8,False,False,HIGH
59561.7,1476.6,6060.6,7537.1,52024.6,False,False,HIGH
43929.3,1864.3,3098.4,4962.7,38966.6,False,False,HIGH
41931.6,1378.8,3996.7,5375.5,36556.1,False,False,HIGH
50822.4,0.0,5075.2,5075.2,45747.2,False,False,HIGH
34375.7,1178.5,2323.4,3501.9,30873.8,False,False,HIGH
29722.9,722.3,5190.0,5912.3,23810.7,False,False,HIGH
55901.5,1178.7,6601.9,7780.6,48120.9,False,False,HIGH
37872.0,66.6,1664.5,1731.1,36141.0,True,False,HIGH
56117.4,1348.0,5888.9,7236.9,48880.5,False,False,HIGH
34180.3,0.0,6647.9,6647.9,27532.3,False,False,HIGH
68226.6,205.4,103.4,308.8,67917.8,True,False,HIGH
40319.3,29.4,1626.0,1655.4,38663.9,True,False,HIGH
30898.0,0.0,7773.6,7773.6,23124.4,False,False,HIGH
45170.6,0.0,10463.7,10463.7,34707.0,False,False,HIGH
38102.9,146.1,5501.2,5647.3,32455.6,False,False,HIGH
54608.6,0.0,2467.4,2467.4,52141.2,False,False,HIGH
47069.9,0.0,809.6,809.6,46260.3,True,False,HIGH
49196.1,2226.2,3011.6,5237.8,43958.3,False,False,HIGH
34647.8,229.3,6578.4,6807.7,27840.1,False,False,HIGH
50325.5,562.6,6516.4,7079.0,43246.5,False,False,HIGH
38396.1,0.0,8736.6,8736.6,29659.5,False,False,HIGH
36432.8,538.5,7521.8,8060.3,28372.6,False,False,HIGH
34104.3,108.8,6351.8,6460.6,27643.7,False,False,HIGH
50469.4,519.2,3681.7,4200.8,46268.6,False,False,HIGH
41408.7,1774.8,4874.1,6648.9,34759.8,False,False,HIGH
46521.2,3056.1,3719.3,6775.4,39745.7,False,False,HIGH
44584.5,1270.0,5779.5,7049.5,37535.0,False,False,HIGH
38665.2,0.0,6048.9,6048.9,32616.3,False,False,HIGH
45446.6,255.2,845.4,1100.7,44346.0,True,False,HIGH
42491.9,857.5,5907.9,6765.5,35726.4,False,False,HIGH
46695.9,3835.2,2182.7,6017.9,40678.0,False,False,HIGH
43538.6,2107.4,4186.4,6293.7,37244.9,False,False,HIGH
33350.3,717.1,5611.9,6328.9,27021.3,False,False,HIGH
42020.4,503.7,2940.7,3444.4,38576.1,False,False,HIGH
35539.3,1269.9,5033.5,6303.4,29235.9,False,False,HIGH
47616.9,190.7,6376.0,6566.8,41050.1,False,False,HIGH
47939.3,1810.3,8291.1,10101.4,37837.9,False,False,HIGH
53687.5,217.1,5808.9,6026.0,47661.5,False,False,HIGH
57929.2,2486.1,4123.4,6609.5,51319.8,False,False,HIGH
63883.4,3519.1,3053.7,6572.8,57310.6,False,False,HIGH
64855.8,4503.7,1887.6,6391.3,58464.6,False,False,HIGH
57272.9,8.0,769.9,777.9,56495.0,True,False,HIGH
39385.8,2323.2,4493.5,6816.7,32569.1,False,False,HIGH
64561.4,20.0,423.5,443.6,64117.9,False,True,HIGH
30188.3,634.0,3525.8,4159.9,26028.5,False,False,HIGH
48856.2,637.6,7107.3,7744.9,41111.3,False,False,HIGH
36541.3,0.0,6523.8,6523.8,30017.5,False,False,HIGH
45475.9,69.0,2687.4,2756.4,42719.5,True,False,HIGH
36312.6,1763.3,4020.0,5783.3,30529.3,False,False,HIGH
35000.1,0.0,7343.6,7343.6,27656.5,False,False,HIGH
49286.9,526.5,5407.7,5934.2,43352.7,False,False,HIGH
43937.3,0.0,5972.5,5972.5,37964.8,False,False,HIGH
43216.1,6.2,1397.5,1403.7,41812.4,True,False,HIGH
47086.2,0.0,8743.8,8743.8,38342.4,False,False,HIGH
47714.9,368.1,3427.2,3795.3,43919.6,False,False,HIGH
35914.5,134.5,4039.4,4174.0,31740.5,False,False,HIGH
58625.2,3828.3,1960.2,5788.5,52836.7,False,False,HIGH
31990.5,404.4,4767.3,5171.8,26818.7,False,False,HIGH
35228.6,924.0,4772.1,5696.1,29532.6,False,False,HIGH
42767.3,2597.3,3681.6,6278.9,36488.4,False,False,HIGH
38449.7,0.0,6513.7,6513.7,31936.0,False,False,HIGH
41327.6,700.7,6131.3,6832.0,34495.6,False,False,HIGH
50433.3,0.0,5742.5,5742.5,44690.8,False,False,HIGH
54976.8,0.0,1118.5,1118.5,53858.3,True,False,HIGH
31432.0,909.6,4144.7,5054.3,26377.7,False,False,HIGH
66341.0,592.5,31.0,623.4,65717.6,True,False,HIGH
56346.4,2180.3,5561.7,7742.0,48604.4,False,False,HIGH
47103.9,3971.0,3857.8,7828.8,39275.1,False,False,HIGH
37086.6,606.9,6320.1,6927.0,30159.6,False,False,HIGH
56068.2,241.3,480.7,722.1,55346.1,True,False,HIGH
48270.7,27.7,439.2,466.9,47803.8,False,True,HIGH
32663.9,444.3,5639.9,6084.2,26579.7,False,False,HIGH
51953.6,167.5,1282.8,1450.4,50503.2,True,False,HIGH
53285.9,32.1,413.8,445.9,52840.0,False,True,HIGH
45100.9,414.3,4441.7,4856.0,40244.9,False,False,HIGH
58429.7,184.2,2133.7,2317.9,56111.8,True,False,HIGH
53987.5,3773.1,2443.7,6216.8,47770.7,False,False,HIGH
31770.2,0.0,6404.2,6404.2,25366.0,False,False,HIGH
39938.4,666.2,6980.4,7646.6,32291.8,False,False,HIGH
61391.8,1681.3,5493.0,7174.3,54217.5,False,False,HIGH
38558.0,501.2,5926.2,6427.4,32130.6,False,False,HIGH
57118.9,0.0,1956.5,1956.5,55162.5,True,False,HIGH
44846.6,4098.6,3229.1,7327.7,37519.0,False,False,HIGH
29199.7,453.9,8706.2,9160.1,20039.6,False,False,HIGH
27930.0,172.1,5980.9,6152.9,21777.1,False,False,HIGH
40980.8,293.5,8476.4,8769.9,32210.9,False,False,HIGH
64915.8,937.9,213.6,1151.5,63764.4,True,False,HIGH
44976.7,0.0,489.4,489.4,44487.3,True,False,HIGH
50539.8,60.7,349.9,410.6,50129.3,False,True,HIGH
43518.1,56.4,632.0,688.4,42829.7,True,False,HIGH
42576.6,2849.0,3010.2,5859.2,36717.4,False,False,HIGH
36634.2,0.0,6259.2,6259.2,30375.0,False,False,HIGH
58218.3,538.0,5619.9,6157.9,52060.4,False,False,HIGH
40669.6,642.0,5867.8,6509.8,34159.8,False,False,HIGH
42387.5,427.8,4490.7,4918.4,37469.1,False,False,HIGH
60092.3,0.0,737.6,737.6,59354.7,True,False,HIGH
47037.4,116.1,3481.8,3597.9,43439.5,False,False,HIGH
46754.3,2685.0,4707.1,7392.1,39362.3,False,False,HIGH
42543.9,1561.1,3453.9,5015.1,37528.9,False,False,HIGH
67442.4,4027.2,4234.1,8261.3,59181.2,False,False,HIGH
37922.2,1950.2,4349.4,6299.5,31622.7,False,False,HIGH
45291.2,2531.3,6259.5,8790.8,36500.3,False,False,HIGH
56594.6,101.8,77.6,179.4,56415.3,True,False,HIGH
44655.6,2603.3,4697.8,7301.2,37354.4,False,False,HIGH
51546.6,0.0,5160.0,5160.0,46386.6,False,False,HIGH
35849.1,440.4,8075.3,8515.7,27333.4,False,False,HIGH
41009.8,1824.5,4052.4,5876.9,35132.9,False,False,HIGH
44239.0,187.4,8126.3,8313.7,35925.3,False,False,HIGH
42584.4,486.4,9715.0,10201.4,32383.0,False,False,HIGH
27943.9,97.6,9357.5,9455.1,18488.8,False,False,HIGH
49010.4,580.9,5142.8,5723.6,43286.7,False,False,HIGH
47084.8,184.5,7730.7,7915.3,39169.5,False,False,HIGH
43972.5,0.0,6454.4,6454.4,37518.1,False,False,HIGH
55510.3,1267.8,6106.9,7374.7,48135.6,False,False,HIGH
37492.6,20.3,633.2,653.5,36839.0,False,True,HIGH
40977.9,504.8,3124.7,3629.5,37348.4,False,False,HIGH
34765.2,44.9,5465.1,5509.9,29255.2,False,False,HIGH
44090.1,3601.2,1850.4,5451.6,38638.5,False,False,HIGH
63746.2,3586.2,4494.6,8080.7,55665.5,False,False,HIGH
36443.5,0.0,9517.8,9517.8,26925.7,False,False,HIGH
53868.1,1612.9,5123.4,6736.3,47131.8,False,False,HIGH
29462.5,766.4,5440.4,6206.8,23255.7,False,False,HIGH
66500.5,4613.5,4913.8,9527.3,56973.2,False,False,HIGH
62190.8,5444.7,1781.4,7226.2,54964.6,False,False,HIGH
39429.5,4252.4,3427.0,7679.4,31750.2,False,False,HIGH
46701.4,3065.8,4514.5,7580.2,39121.2,False,False,HIGH
28888.9,0.0,4115.2,4115.2,24773.7,False,False,HIGH
55917.7,131.4,643.9,775.3,55142.4,True,False,HIGH
69340.7,602.0,338.4,940.4,68400.2,True,False,HIGH
56785.2,569.8,388.0,957.8,55827.4,True,False,HIGH
35209.7,703.4,6893.2,7596.6,27613.1,False,False,HIGH
57602.6,69.3,566.4,635.6,56967.0,False,True,HIGH
49275.3,1650.6,4045.7,5696.3,43578.9,False,False,HIGH
58188.1,16.7,1331.0,1347.8,56840.3,True,False,HIGH
34436.8,0.0,6815.7,6815.7,27621.1,False,False,HIGH
58206.8,232.5,287.8,520.4,57686.5,True,False,HIGH
34826.7,0.0,5983.4,5983.4,28843.3,False,False,HIGH
31821.4,930.7,5619.9,6550.6,25270.9,False,False,HIGH
67906.2,559.8,192.6,752.4,67153.8,True,False,HIGH
45506.5,2433.3,2286.5,4719.9,40786.7,False,False,HIGH
45390.6,649.8,10105.8,10755.6,34635.0,False,False,HIGH
44922.6,3584.9,3744.1,7329.0,37593.6,False,False,HIGH
49232.8,59.7,200.3,260.0,48972.8,False,True,HIGH
64550.6,1453.8,5262.4,6716.2,57834.4,False,False,HIGH
50872.1,187.0,6248.4,6435.4,44436.7,False,False,HIGH
35227.9,12.6,5077.0,5089.6,30138.3,False,False,HIGH
71612.8,3537.3,4148.1,7685.4,63927.5,False,False,HIGH
66243.3,4332.6,4519.7,8852.3,57391.0,False,False,HIGH
31389.9,196.6,7234.8,7431.5,23958.5,False,False,HIGH
73448.6,891.2,129.7,1020.9,72427.7,True,False,HIGH
32511.0,721.2,5564.8,6286.0,26225.0,False,False,HIGH
67426.9,165.5,1435.8,1601.3,65825.6,True,False,HIGH
53988.5,657.8,6130.6,6788.3,47200.1,False,False,HIGH
39783.1,39.8,1634.3,1674.1,38109.0,True,False,HIGH
61601.6,123.6,183.2,306.8,61294.8,True,False,HIGH
48720.1,297.5,179.1,476.6,48243.5,True,False,HIGH
55647.2,0.0,2168.4,2168.4,53478.8,True,False,HIGH
67503.7,2612.8,2138.3,4751.1,62752.6,False,False,HIGH
44983.9,2760.2,3929.7,6689.9,38294.0,False,False,HIGH
54841.9,316.6,706.2,1022.8,53819.1,True,False,HIGH
60847.7,4191.3,3013.9,7205.2,53642.5,False,False,HIGH
52722.1,765.2,4404.5,5169.7,47552.4,False,False,HIGH
56468.1,52.5,3575.0,3627.5,52840.7,True,False,HIGH
41165.1,1594.1,3317.0,4911.1,36254.1,False,False,HIGH
56783.8,1185.1,4758.1,5943.2,50840.7,False,False,HIGH
52713.9,534.0,4310.9,4844.9,47869.1,False,False,HIGH
50730.8,0.0,7772.6,7772.6,42958.2,False,False,HIGH
30945.9,270.9,6339.5,6610.5,24335.4,False,False,HIGH
44528.3,0.0,7774.6,7774.6,36753.8,False,False,HIGH
36675.0,243.4,7697.6,7941.0,28734.1,False,False,HIGH
31400.5,7.3,583.2,590.6,30810.0,False,True,HIGH
67346.3,1058.9,5513.0,6571.9,60774.4,False,False,HIGH
41707.6,1154.0,3335.2,4489.3,37218.3,False,False,HIGH
32065.6,0.0,4755.4,4755.4,27310.2,False,False,HIGH
69731.3,641.4,731.0,1372.4,68358.9,True,False,HIGH
42251.3,608.4,5891.2,6499.6,35751.7,False,False,HIGH
34505.1,595.5,7190.1,7785.6,26719.5,False,False,HIGH
35286.9,91.9,8898.6,8990.5,26296.4,False,False,HIGH
46936.1,724.2,6009.2,6733.4,40202.7,False,False,HIGH
50333.6,1618.4,4160.8,5779.2,44554.4,False,False,HIGH
45679.5,3159.0,5413.2,8572.1,37107.3,False,False,HIGH
43419.2,0.0,8777.8,8777.8,34641.4,False,False,HIGH
34168.4,154.4,5543.5,5697.9,28470.5,False,False,HIGH
44321.4,4401.3,2908.2,7309.5,37011.8,False,False,HIGH
46323.6,0.0,8364.9,8364.9,37958.7,False,False,HIGH
53379.5,0.0,5652.9,5652.9,47726.6,False,False,HIGH
27367.0,586.3,7142.6,7728.9,19638.1,False,False,HIGH
50619.2,2046.6,5738.5,7785.0,42834.1,False,False,HIGH
43529.0,3330.6,1330.1,4660.7,38868.3,False,False,HIGH
41757.6,2405.7,5808.9,8214.6,33543.0,False,False,HIGH
58841.6,0.0,2840.1,2840.1,56001.5,False,False,HIGH
39136.4,1543.5,2989.9,4533.4,34603.0,False,False,HIGH
33094.3,619.2,8827.4,9446.6,23647.7,False,False,HIGH
30816.9,0.0,7023.5,7023.5,23793.4,False,False,HIGH
37756.8,71.4,4539.3,4610.7,33146.2,False,False,HIGH
58582.6,2317.7,4081.2,6398.8,52183.8,False,False,HIGH
41436.7,2859.9,3294.3,6154.2,35282.4,False,False,HIGH
33993.9,0.0,5043.2,5043.2,28950.7,False,False,HIGH
36566.3,0.0,8914.4,8914.4,27651.8,False,False,HIGH
62452.0,409.7,251.4,661.1,61790.9,True,False,HIGH
36899.9,1110.1,1279.5,2389.6,34510.3,False,False,HIGH
50239.6,2730.0,4415.5,7145.5,43094.0,False,False,HIGH
39661.8,0.0,8990.9,8990.9,30670.9,False,False,HIGH
53463.0,1118.2,4514.3,5632.4,47830.6,False,False,HIGH
54035.3,0.0,3914.3,3914.3,50121.0,False,False,HIGH
63249.2,1414.5,4480.1,5894.6,57354.6,False,False,HIGH
60316.5,1331.6,3858.4,5190.0,55126.6,False,False,HIGH
42937.9,71.9,1302.1,1374.0,41563.9,True,False,HIGH
33141.2,729.6,3476.9,4206.5,28934.7,False,False,HIGH
63865.7,3784.2,3229.3,7013.5,56852.2,False,False,HIGH
38164.2,478.1,5759.7,6237.8,31926.4,False,False,HIGH
35404.8,281.5,3869.3,4150.8,31254.0,False,False,HIGH
42462.9,69.5,583.0,652.5,41810.4,False,True,HIGH
44783.0,31.2,4428.9,4460.0,40322.9,False,False,HIGH
50616.8,473.2,8584.0,9057.2,41559.6,False,False,HIGH
45304.6,759.6,8158.2,8917.7,36386.9,False,False,HIGH
40540.4,1782.3,5035.7,6818.0,33722.5,False,False,HIGH
31352.1,0.0,6581.0,6581.0,24771.1,False,False,HIGH
37481.1,258.9,6032.4,6291.3,31189.8,False,False,HIGH
43297.8,779.0,5512.7,6291.7,37006.1,False,False,HIGH
49112.7,1633.1,2574.1,4207.2,44905.5,False,False,HIGH
42392.4,959.9,8933.2,9893.1,32499.3,False,False,HIGH
59670.7,1101.9,4294.4,5396.3,54274.3,False,False,HIGH
54002.7,943.9,522.9,1466.8,52535.9,True,False,HIGH
38670.6,1450.4,3612.4,5062.8,33607.8,False,False,HIGH
49982.0,23.1,565.5,588.6,49393.3,False,True,HIGH
63617.4,3806.5,2492.1,6298.6,57318.8,False,False,HIGH
46456.7,0.0,7215.8,7215.8,39240.9,False,False,HIGH
26349.3,620.6,5147.8,5768.4,20580.9,False,False,HIGH
40887.1,1658.0,7056.4,8714.4,32172.7,False,False,HIGH
62121.7,1329.8,4588.0,5917.8,56203.9,False,False,HIGH
43241.9,4215.8,1549.0,5764.8,37477.2,False,False,HIGH
37342.9,1118.3,3994.5,5112.8,32230.1,False,False,HIGH
43703.7,837.1,6642.3,7479.4,36224.3,False,False,HIGH
49125.5,205.4,3748.3,3953.8,45171.7,False,False,HIGH
43732.5,1667.6,4539.9,6207.5,37525.0,False,False,HIGH
38072.3,0.0,5198.4,5198.4,32873.9,False,False,HIGH
28555.8,480.9,3745.1,4226.0,24329.8,False,False,HIGH
51801.1,450.6,7349.7,7800.3,44000.8,False,False,HIGH
27910.1,460.2,5783.4,6243.6,21666.5,False,False,HIGH
34290.8,800.8,5451.8,6252.6,28038.2,False,False,HIGH
42159.2,384.8,402.5,787.3,41371.9,True,False,HIGH
37386.3,456.3,8634.9,9091.2,28295.1,False,False,HIGH
49096.3,53.2,701.1,754.3,48342.0,True,False,HIGH
33256.9,1359.1,5578.7,6937.8,26319.1,False,False,HIGH
53232.0,0.0,6266.4,6266.4,46965.5,False,False,HIGH
44727.5,3966.4,3679.4,7645.8,37081.6,False,False,HIGH
58985.0,932.1,4494.2,5426.4,53558.7,False,False,HIGH
45495.3,1472.7,5574.9,7047.7,38447.6,False,False,HIGH
50927.6,697.6,5172.8,5870.4,45057.2,False,False,HIGH
43528.0,304.1,1125.7,1429.9,42098.2,True,False,HIGH
64592.1,4115.6,1813.5,5929.1,58663.0,False,False,HIGH
70229.1,523.7,332.4,856.0,69373.1,True,False,HIGH
44788.3,195.2,7142.0,7337.2,37451.1,False,False,HIGH
44885.2,988.2,5901.4,6889.6,37995.6,False,False,HIGH
71464.8,1090.3,517.0,1607.3,69857.5,True,False,HIGH
29449.6,216.1,4810.4,5026.5,24423.1,False,False,HIGH
39580.1,542.4,6424.5,6966.9,32613.2,False,False,HIGH
32178.5,0.0,7299.3,7299.3,24879.2,False,False,HIGH
42527.7,1433.0,2512.8,3945.9,38581.8,False,False,HIGH
41543.1,0.0,7340.9,7340.9,34202.2,False,False,HIGH
33185.2,1187.4,6329.8,7517.2,25668.0,False,False,HIGH
38644.1,1846.8,1782.4,3629.1,35015.0,False,False,HIGH
38919.0,2185.4,3698.7,5884.0,33035.0,False,False,HIGH
49975.6,0.0,5456.4,5456.4,44519.2,False,False,HIGH
50141.3,184.8,5161.1,5345.9,44795.5,False,False,HIGH
68649.6,530.3,55.2,585.5,68064.1,True,False,HIGH
36591.4,1174.5,7698.0,8872.5,27718.9,False,False,HIGH
50573.5,0.0,9875.5,9875.5,40698.0,False,False,HIGH
31497.8,53.9,6748.6,6802.5,24695.3,False,False,HIGH
38846.9,474.1,6342.2,6816.3,32030.6,False,False,HIGH
60495.4,30.7,1978.7,2009.4,58485.9,True,False,HIGH
52694.9,3384.3,3570.1,6954.3,45740.5,False,False,HIGH
43277.7,68.2,1067.9,1136.1,42141.6,True,False,HIGH
47373.6,349.2,3846.3,4195.6,43178.1,False,False,HIGH
49401.8,65.1,780.0,845.1,48556.8,True,False,HIGH
65702.6,4603.2,4208.9,8812.1,56890.5,False,False,HIGH
39940.6,0.0,7493.4,7493.4,32447.3,False,False,HIGH
33191.4,2355.5,3490.8,5846.3,27345.1,False,False,HIGH
44233.7,0.0,8231.1,8231.1,36002.6,False,False,HIGH
42118.4,2287.5,7306.0,9593.5,32524.9,False,False,HIGH
37900.6,158.5,2406.5,2565.0,35335.6,True,False,HIGH
46208.5,0.0,3515.7,3515.7,42692.8,False,False,HIGH
55147.5,14.8,1611.8,1626.6,53520.9,True,False,HIGH
55060.9,492.0,1635.8,2127.8,52933.1,True,False,HIGH
53970.7,67.6,609.0,676.6,53294.1,True,False,HIGH
38341.8,1912.6,4658.1,6570.7,31771.2,False,False,HIGH
50096.9,691.3,4958.8,5650.1,44446.7,False,False,HIGH
32619.4,165.5,6126.9,6292.4,26327.0,False,False,HIGH
29219.7,97.0,6385.5,6482.5,22737.2,False,False,HIGH
39362.2,27.3,5976.5,6003.8,33358.4,False,False,HIGH
41935.0,3973.7,4111.8,8085.5,33849.5,False,False,HIGH
59318.8,218.5,4520.0,4738.5,54580.3,False,False,HIGH
35261.4,34.1,6227.9,6262.0,28999.4,False,False,HIGH
41412.3,418.7,10313.9,10732.6,30679.7,False,False,HIGH
43345.8,290.2,9829.0,10119.2,33226.5,False,False,HIGH
39633.8,0.0,6166.5,6166.5,33467.3,False,False,HIGH
43806.8,1053.4,5412.0,6465.4,37341.4,False,False,HIGH
49745.9,1372.1,5107.0,6479.1,43266.8,False,False,HIGH
52559.8,308.4,4827.0,5135.4,47424.3,False,False,HIGH
32708.1,0.0,3702.9,3702.9,29005.2,False,False,HIGH
53424.3,31.7,1179.5,1211.2,52213.1,True,False,HIGH
30583.9,231.6,6013.3,6245.0,24339.0,False,False,HIGH
54706.7,1254.4,587.5,1841.8,52864.9,True,False,HIGH
42671.9,590.6,5365.8,5956.5,36715.4,False,False,HIGH
34422.3,32.6,6175.5,6208.2,28214.1,False,False,HIGH
59204.4,743.9,4968.7,5712.6,53491.8,False,False,HIGH
71253.1,227.8,189.7,417.6,70835.5,True,False,HIGH
46666.8,0.0,9314.1,9314.1,37352.7,False,False,HIGH
28162.7,162.8,5026.4,5189.2,22973.5,False,False,HIGH
39759.8,525.8,6657.0,7182.8,32577.0,False,False,HIGH
34148.7,0.0,6834.8,6834.8,27313.9,False,False,HIGH
44560.9,0.0,10463.7,10463.7,34097.2,False,False,HIGH
50821.6,147.5,6176.4,6324.0,44497.6,False,False,HIGH
47534.8,1302.3,2285.0,3587.4,43947.4,False,False,HIGH
46544.0,4237.6,3340.7,7578.3,38965.7,False,False,HIGH
33329.7,270.9,6694.6,6965.5,26364.2,False,False,HIGH
31332.5,623.0,6962.3,7585.3,23747.2,False,False,HIGH
56187.5,1779.7,5037.3,6817.1,49370.5,False,False,HIGH
45937.1,271.8,8498.7,8770.5,37166.6,False,False,HIGH
64788.2,3547.0,3481.0,7028.0,57760.2,False,False,HIGH
54657.4,44.6,2250.5,2295.1,52362.2,True,False,HIGH
51500.6,630.3,6548.0,7178.3,44322.3,False,False,HIGH
33994.8,341.8,9747.2,10089.0,23905.8,False,False,HIGH
49573.2,529.2,6053.2,6582.3,42990.9,False,False,HIGH
64863.1,4.8,1666.2,1671.0,63192.0,True,False,HIGH
60036.2,2733.4,1749.9,4483.2,55553.0,False,False,HIGH
51870.9,0.0,3468.1,3468.1,48402.8,False,False,HIGH
61023.0,3270.6,5774.9,9045.5,51977.5,False,False,HIGH
36669.0,0.0,4931.0,4931.0,31738.0,False,False,HIGH
42863.4,4189.1,5843.1,10032.3,32831.2,False,False,HIGH
64425.7,4107.5,2101.5,6209.0,58216.7,False,False,HIGH
53018.2,75.0,690.0,765.0,52253.3,True,False,HIGH
52626.3,92.4,7064.9,7157.3,45468.9,False,False,HIGH
47471.6,525.3,7263.9,7789.2,39682.3,False,False,HIGH
61251.6,996.1,3789.2,4785.3,56466.3,False,False,HIGH
32047.9,0.0,6743.5,6743.5,25304.4,False,False,HIGH
52474.6,221.9,504.3,726.2,51748.5,False,True,HIGH
58721.4,51.4,2609.1,2660.6,56060.8,True,False,HIGH
29921.7,419.1,5300.9,5720.0,24201.7,False,False,HIGH
35690.6,0.0,6448.8,6448.8,29241.8,False,False,HIGH
39386.2,0.0,2248.4,2248.4,37137.9,True,False,HIGH
45782.7,0.0,8451.1,8451.1,37331.6,False,False,HIGH
40668.7,5444.7,3472.3,8917.0,31751.7,False,False,HIGH
36769.0,1232.6,3206.7,4439.4,32329.6,False,False,HIGH
60547.8,1374.2,4725.9,6100.1,54447.7,False,False,HIGH
35415.3,631.3,5321.1,5952.5,29462.8,False,False,HIGH
51881.8,1146.7,5728.6,6875.3,45006.5,False,False,HIGH
34744.8,1559.5,2064.2,3623.7,31121.1,False,False,HIGH
43769.2,2312.8,4872.7,7185.5,36583.7,False,False,HIGH
49161.2,323.3,2031.4,2354.8,46806.4,False,False,HIGH
51418.9,0.0,4085.7,4085.7,47333.2,False,False,HIGH
51496.4,17.5,13.2,30.7,51465.7,True,False,HIGH
35802.3,132.3,1808.2,1940.5,33861.8,True,False,HIGH
41749.9,0.0,932.7,932.7,40817.2,True,False,HIGH
54068.9,1837.5,4514.9,6352.4,47716.6,False,False,HIGH
41630.3,3518.2,4338.5,7856.7,33773.6,False,False,HIGH
52682.2,39.9,6621.9,6661.9,46020.3,False,False,HIGH
43721.1,0.0,9272.9,9272.9,34448.2,False,False,HIGH
45074.8,338.2,6266.1,6604.3,38470.5,False,False,HIGH
31807.5,0.0,8171.6,8171.6,23635.9,False,False,HIGH
32578.1,116.0,6433.6,6549.6,26028.4,False,False,HIGH
57862.1,3091.3,3636.8,6728.1,51134.0,False,False,HIGH
35603.0,0.0,5716.3,5716.3,29886.7,False,False,HIGH
53493.4,0.0,7462.7,7462.7,46030.7,False,False,HIGH
47357.5,1769.4,4264.0,6033.4,41324.0,False,False,HIGH
42521.9,3447.6,4431.9,7879.5,34642.4,False,False,HIGH
43897.4,137.4,4324.4,4461.8,39435.6,False,False,HIGH
32990.8,2602.2,4772.4,7374.5,25616.2,False,False,HIGH
46779.6,41.8,7539.3,7581.1,39198.5,False,False,HIGH
35969.2,1092.1,787.4,1879.5,34089.7,False,False,HIGH
48955.2,0.0,6170.5,6170.5,42784.7,False,False,HIGH
65469.1,5382.1,2449.0,7831.1,57638.1,False,False,HIGH
41875.3,1512.3,4402.8,5915.1,35960.2,False,False,HIGH
39414.7,822.8,3942.5,4765.3,34649.4,False,False,HIGH
50181.2,22.4,1157.6,1180.0,49001.2,True,False,HIGH
35471.6,493.9,5785.7,6279.6,29192.0,False,False,HIGH
46315.7,119.5,6875.4,6995.0,39320.7,False,False,HIGH
50350.5,0.0,8225.4,8225.4,42125.1,False,False,HIGH
42093.1,241.2,10463.7,10704.9,31388.1,False,False,HIGH
31759.7,356.9,10463.7,10820.5,20939.2,False,False,HIGH
55233.7,3568.8,2509.5,6078.3,49155.3,False,False,HIGH
44775.7,3706.8,5483.4,9190.3,35585.4,False,False,HIGH
56044.3,38.3,521.9,560.2,55484.1,True,False,HIGH
32928.0,219.6,7655.8,7875.4,25052.6,False,False,HIGH
45248.9,768.4,6930.3,7698.7,37550.1,False,False,HIGH
48393.2,0.0,5082.3,5082.3,43310.9,False,False,HIGH
65746.4,5326.3,3663.4,8989.7,56756.7,False,False,HIGH
39508.5,0.0,6089.2,6089.2,33419.2,False,False,HIGH
57227.7,706.7,577.1,1283.8,55943.9,True,False,HIGH
32024.5,168.5,10197.7,10366.3,21658.3,False,False,HIGH
47950.3,0.0,1779.3,1779.3,46171.0,True,False,HIGH
51847.6,169.9,574.6,744.5,51103.2,True,False,HIGH
52433.5,1341.6,3168.7,4510.3,47923.2,False,False,HIGH
40866.2,589.8,6315.9,6905.7,33960.5,False,False,HIGH
46223.6,0.0,8379.5,8379.5,37844.1,False,False,HIGH
38686.6,0.0,8431.5,8431.5,30255.1,False,False,HIGH
58716.8,3524.4,1817.4,5341.8,53375.0,False,False,HIGH
56334.4,2149.9,4564.8,6714.7,49619.6,False,False,HIGH
30749.4,180.9,6798.1,6979.0,23770.3,False,False,HIGH
41821.5,55.4,1350.1,1405.5,40416.0,True,False,HIGH
36203.4,654.1,7493.1,8147.3,28056.1,False,False,HIGH
40890.1,163.4,7475.3,7638.7,33251.4,False,False,HIGH
44786.3,875.8,5788.6,6664.4,38121.8,False,False,HIGH
40602.6,1561.6,2164.5,3726.1,36876.5,False,False,HIGH
